query_id,cpu_used(%),ram_used(gb),time(ms)
1,87.63,1.27,2489.0
2,41.7,0.84,295.0
3,77.82,1.31,2096.0
4,80.54,1.29,1817.0
5,74.06,1.49,2196.0
6,50.3,1.36,745.0
7,71.75,1.89,2432.0
8,76.35,1.66,2124.0
9,79.73,3.1,5873.0
10,78.6,1.87,2930.0
11,37.5,1.04,264.0
12,66.87,1.38,1435.0
13,89.18,1.6,4565.0
14,54.85,1.51,574.5
15,59.09,1.66,843.0
16,84.53,1.08,811.0
17,78.76,1.49,2414.0
18,80.76,1.76,3736.0
19,69.36,1.59,2096.0
20,64.3,1.39,1436.0
21,82.05,1.96,5176.0
22,75.55,0.78,919.0
