query_id,cpu_used(%),ram_used(gb),time(ms)
1,73.4,0.8,157.0
2,12.9,0.8,33.0
3,38.7,0.79,84.0
4,36.5,0.77,73.0
5,41.9,0.74,88.0
6,19.4,0.77,39.0
7,43.5,0.8,94.0
8,34.9,0.79,85.0
9,73.0,0.82,232.0
10,58.7,0.78,171.0
11,11.5,0.79,20.0
12,33.9,0.79,66.0
13,80.6,0.83,171.0
14,27.9,0.85,35.5
15,43.3,0.85,36.0
16,22.2,0.87,49.0
17,36.1,0.86,70.0
18,81.0,0.85,189.0
19,49.2,0.81,113.0
20,38.7,0.75,79.0
21,74.6,0.79,209.0
22,16.1,0.78,51.0
