query_id,time(ms)
1,46.0
2,51.0
3,73.0
4,64.0
5,64.0
6,26.0
7,65.0
8,63.0
9,154.0
10,150.0
11,19.0
12,47.0
13,96.0
14,93.0
15,52.0
16,59.0
17,50.0
18,108.0
19,107.0
20,59.0
21,208.0
22,51.0
