query_id,cpu_used(%),ram_used(gb),time(ms)
1,89.28,1.23,2492.0
2,45.4,0.93,299.0
3,78.95,1.37,2113.0
4,78.9,1.32,1813.0
5,74.91,1.49,2194.0
6,66.47,1.42,742.0
7,79.07,1.98,2428.0
8,77.68,1.66,2128.0
9,78.61,3.14,5913.0
10,77.35,1.95,2962.0
11,36.6,1.06,264.0
12,66.75,1.4,1394.0
13,87.81,1.47,4467.0
14,53.23,1.5,575.5
15,64.71,1.7,841.5
16,64.22,1.09,807.0
17,82.71,1.43,2429.0
18,79.79,1.81,3751.0
19,71.9,1.72,2094.0
20,64.27,1.48,1426.0
21,79.82,1.99,5193.0
22,73.6,0.87,900.0
