query_id,cpu_used(%),ram_used(gb),time(ms)
1,88.62,1.22,2491.0
2,46.7,1.04,304.0
3,78.99,1.41,2132.0
4,79.0,1.3,1814.0
5,74.58,1.47,2236.0
6,49.68,1.25,742.0
7,73.67,1.87,2459.0
8,76.82,1.64,2113.0
9,80.89,3.09,5852.0
10,78.48,1.91,2952.0
11,38.1,1.06,265.0
12,68.9,1.39,1463.0
13,90.34,1.56,4553.0
14,52.0,1.4,570.5
15,64.6,1.66,841.0
16,85.9,1.19,813.0
17,76.67,1.5,2412.0
18,79.65,1.78,3738.0
19,71.06,1.62,2089.0
20,64.18,1.39,1433.0
21,83.2,1.93,5164.0
22,74.73,0.93,903.0
