query_id,cpu_used(%),ram_used(gb),time(ms)
1,90.9,1.06,1268.0
2,67.7,0.75,166.0
3,84.6,1.1,987.0
4,89.2,1.08,817.0
5,87.7,1.3,996.0
6,65.1,1.07,376.0
7,97.0,1.54,1137.0
8,81.5,1.63,1040.0
9,98.5,2.58,2800.0
10,89.4,1.65,1454.0
11,81.0,0.96,144.0
12,78.5,1.23,684.0
13,95.5,1.44,2198.0
14,72.7,1.43,300.5
15,98.5,1.46,410.5
16,75.4,1.05,383.0
17,98.5,1.35,1246.0
18,96.9,1.49,1870.0
19,81.2,1.51,1085.0
20,76.2,1.21,700.0
21,92.4,1.47,2369.0
22,82.5,0.96,405.0
