CPU_time(ms), CPU_USAGE(%), GPU_time(ms), GPU_USAGE(%), RAM_time(ms), RAM_USED(Gb), VRAM_time(ms), VRAM_USED(Gb), POWER_time(ms), POWER_USE(W)
2025-04-06 13:24:11.214, 5.43, 2025-04-06 13:24:12.218, 10, 2025-04-06 13:24:12.237, 4.90, 2025-04-06 13:24:12.240, 3.75, 2025-04-06 13:24:12.258, 11.18
2025-04-06 13:24:11.315, 5.74, 2025-04-06 13:24:12.320, 10, 2025-04-06 13:24:12.342, 4.89, 2025-04-06 13:24:12.345, 3.75, 2025-04-06 13:24:12.362, 11.16
2025-04-06 13:24:11.417, 5.50, 2025-04-06 13:24:12.421, 8, 2025-04-06 13:24:12.443, 4.90, 2025-04-06 13:24:12.446, 3.75, 2025-04-06 13:24:12.464, 11.12
2025-04-06 13:24:11.519, 5.42, 2025-04-06 13:24:12.525, 8, 2025-04-06 13:24:12.548, 4.90, 2025-04-06 13:24:12.551, 3.75, 2025-04-06 13:24:12.569, 11.09
2025-04-06 13:24:11.621, 5.48, 2025-04-06 13:24:12.626, 1, 2025-04-06 13:24:12.648, 4.92, 2025-04-06 13:24:12.652, 3.75, 2025-04-06 13:24:12.669, 11.08
2025-04-06 13:24:11.722, 5.41, 2025-04-06 13:24:12.728, 1, 2025-04-06 13:24:12.749, 4.93, 2025-04-06 13:24:12.753, 3.75, 2025-04-06 13:24:12.770, 11.07
2025-04-06 13:24:11.823, 5.35, 2025-04-06 13:24:12.829, 0, 2025-04-06 13:24:12.852, 4.91, 2025-04-06 13:24:12.855, 3.75, 2025-04-06 13:24:12.872, 11.07
2025-04-06 13:24:11.925, 5.35, 2025-04-06 13:24:12.930, 0, 2025-04-06 13:24:12.952, 4.92, 2025-04-06 13:24:12.956, 3.75, 2025-04-06 13:24:12.973, 11.07
2025-04-06 13:24:12.027, 5.84, 2025-04-06 13:24:13.032, 2, 2025-04-06 13:24:13.054, 4.92, 2025-04-06 13:24:13.057, 3.75, 2025-04-06 13:24:13.075, 11.08
2025-04-06 13:24:12.127, 5.23, 2025-04-06 13:24:13.133, 2, 2025-04-06 13:24:13.155, 4.93, 2025-04-06 13:24:13.158, 3.75, 2025-04-06 13:24:13.175, 11.08
2025-04-06 13:24:12.228, 4.97, 2025-04-06 13:24:13.234, 2, 2025-04-06 13:24:13.256, 4.94, 2025-04-06 13:24:13.259, 3.75, 2025-04-06 13:24:13.276, 11.06
2025-04-06 13:24:12.330, 4.53, 2025-04-06 13:24:13.336, 2, 2025-04-06 13:24:13.359, 4.95, 2025-04-06 13:24:13.362, 3.75, 2025-04-06 13:24:13.379, 10.99
2025-04-06 13:24:12.432, 4.47, 2025-04-06 13:24:13.438, 1, 2025-04-06 13:24:13.460, 4.95, 2025-04-06 13:24:13.464, 3.75, 2025-04-06 13:24:13.481, 10.94
2025-04-06 13:24:12.534, 4.29, 2025-04-06 13:24:13.540, 1, 2025-04-06 13:24:13.562, 4.96, 2025-04-06 13:24:13.565, 3.75, 2025-04-06 13:24:13.582, 10.93
2025-04-06 13:24:12.635, 4.53, 2025-04-06 13:24:13.642, 1, 2025-04-06 13:24:13.665, 4.95, 2025-04-06 13:24:13.668, 3.75, 2025-04-06 13:24:13.685, 10.93
2025-04-06 13:24:12.737, 4.41, 2025-04-06 13:24:13.742, 1, 2025-04-06 13:24:13.765, 4.94, 2025-04-06 13:24:13.768, 3.75, 2025-04-06 13:24:13.785, 10.91
2025-04-06 13:24:12.838, 4.84, 2025-04-06 13:24:13.843, 0, 2025-04-06 13:24:13.862, 4.92, 2025-04-06 13:24:13.865, 3.75, 2025-04-06 13:24:13.883, 10.92
2025-04-06 13:24:12.940, 4.67, 2025-04-06 13:24:13.946, 0, 2025-04-06 13:24:13.968, 4.91, 2025-04-06 13:24:13.971, 3.75, 2025-04-06 13:24:13.988, 10.92
2025-04-06 13:24:13.042, 4.66, 2025-04-06 13:24:14.047, 0, 2025-04-06 13:24:14.068, 4.92, 2025-04-06 13:24:14.071, 3.75, 2025-04-06 13:24:14.088, 10.92
2025-04-06 13:24:13.143, 5.08, 2025-04-06 13:24:14.149, 0, 2025-04-06 13:24:14.171, 4.92, 2025-04-06 13:24:14.174, 3.75, 2025-04-06 13:24:14.191, 10.90
2025-04-06 13:24:13.245, 5.02, 2025-04-06 13:24:14.250, 0, 2025-04-06 13:24:14.273, 4.91, 2025-04-06 13:24:14.277, 3.75, 2025-04-06 13:24:14.294, 10.91
2025-04-06 13:24:13.346, 4.96, 2025-04-06 13:24:14.352, 0, 2025-04-06 13:24:14.374, 4.92, 2025-04-06 13:24:14.378, 3.75, 2025-04-06 13:24:14.395, 10.91
2025-04-06 13:24:13.448, 5.34, 2025-04-06 13:24:14.453, 0, 2025-04-06 13:24:14.476, 4.94, 2025-04-06 13:24:14.479, 3.75, 2025-04-06 13:24:14.496, 10.91
2025-04-06 13:24:13.549, 5.45, 2025-04-06 13:24:14.555, 0, 2025-04-06 13:24:14.578, 4.96, 2025-04-06 13:24:14.581, 3.75, 2025-04-06 13:24:14.598, 10.91
2025-04-06 13:24:13.651, 5.52, 2025-04-06 13:24:14.657, 0, 2025-04-06 13:24:14.678, 4.95, 2025-04-06 13:24:14.682, 3.75, 2025-04-06 13:24:14.699, 10.91
2025-04-06 13:24:13.753, 5.22, 2025-04-06 13:24:14.759, 0, 2025-04-06 13:24:14.781, 4.94, 2025-04-06 13:24:14.784, 3.75, 2025-04-06 13:24:14.801, 10.92
2025-04-06 13:24:13.853, 5.08, 2025-04-06 13:24:14.858, 2, 2025-04-06 13:24:14.880, 4.94, 2025-04-06 13:24:14.884, 3.75, 2025-04-06 13:24:14.901, 10.94
2025-04-06 13:24:13.955, 5.14, 2025-04-06 13:24:14.960, 2, 2025-04-06 13:24:14.982, 4.93, 2025-04-06 13:24:14.985, 3.75, 2025-04-06 13:24:15.003, 10.93
2025-04-06 13:24:14.057, 4.78, 2025-04-06 13:24:15.063, 1, 2025-04-06 13:24:15.086, 4.92, 2025-04-06 13:24:15.089, 3.75, 2025-04-06 13:24:15.106, 10.94
2025-04-06 13:24:14.159, 4.90, 2025-04-06 13:24:15.164, 1, 2025-04-06 13:24:15.186, 4.92, 2025-04-06 13:24:15.189, 3.75, 2025-04-06 13:24:15.206, 10.93
2025-04-06 13:24:14.260, 4.78, 2025-04-06 13:24:15.266, 0, 2025-04-06 13:24:15.289, 4.93, 2025-04-06 13:24:15.292, 3.75, 2025-04-06 13:24:15.309, 10.94
2025-04-06 13:24:14.362, 4.96, 2025-04-06 13:24:15.368, 0, 2025-04-06 13:24:15.390, 4.93, 2025-04-06 13:24:15.393, 3.75, 2025-04-06 13:24:15.411, 10.93
2025-04-06 13:24:14.463, 4.68, 2025-04-06 13:24:15.470, 0, 2025-04-06 13:24:15.492, 4.93, 2025-04-06 13:24:15.496, 3.75, 2025-04-06 13:24:15.515, 10.92
2025-04-06 13:24:14.565, 4.70, 2025-04-06 13:24:15.571, 0, 2025-04-06 13:24:15.593, 4.94, 2025-04-06 13:24:15.597, 3.75, 2025-04-06 13:24:15.614, 10.92
2025-04-06 13:24:14.666, 4.69, 2025-04-06 13:24:15.672, 0, 2025-04-06 13:24:15.694, 4.95, 2025-04-06 13:24:15.698, 3.75, 2025-04-06 13:24:15.715, 10.93
2025-04-06 13:24:14.768, 4.82, 2025-04-06 13:24:15.775, 0, 2025-04-06 13:24:15.798, 4.96, 2025-04-06 13:24:15.801, 3.75, 2025-04-06 13:24:15.818, 10.92
2025-04-06 13:24:14.870, 4.46, 2025-04-06 13:24:15.876, 2, 2025-04-06 13:24:15.898, 4.96, 2025-04-06 13:24:15.901, 3.75, 2025-04-06 13:24:15.918, 10.91
2025-04-06 13:24:14.971, 4.59, 2025-04-06 13:24:15.977, 2, 2025-04-06 13:24:16.000, 4.97, 2025-04-06 13:24:16.003, 3.75, 2025-04-06 13:24:16.021, 10.91
2025-04-06 13:24:15.073, 4.64, 2025-04-06 13:24:16.079, 0, 2025-04-06 13:24:16.101, 4.96, 2025-04-06 13:24:16.104, 3.75, 2025-04-06 13:24:16.122, 10.91
2025-04-06 13:24:15.175, 4.45, 2025-04-06 13:24:16.181, 0, 2025-04-06 13:24:16.203, 4.95, 2025-04-06 13:24:16.206, 3.75, 2025-04-06 13:24:16.224, 10.91
2025-04-06 13:24:15.276, 4.33, 2025-04-06 13:24:16.282, 1, 2025-04-06 13:24:16.305, 4.94, 2025-04-06 13:24:16.308, 3.75, 2025-04-06 13:24:16.326, 10.92
2025-04-06 13:24:15.378, 4.33, 2025-04-06 13:24:16.383, 1, 2025-04-06 13:24:16.405, 4.92, 2025-04-06 13:24:16.409, 3.75, 2025-04-06 13:24:16.426, 10.93
2025-04-06 13:24:15.480, 4.15, 2025-04-06 13:24:16.485, 1, 2025-04-06 13:24:16.508, 4.90, 2025-04-06 13:24:16.511, 3.75, 2025-04-06 13:24:16.529, 10.93
2025-04-06 13:24:15.581, 4.09, 2025-04-06 13:24:16.587, 1, 2025-04-06 13:24:16.610, 4.90, 2025-04-06 13:24:16.613, 3.75, 2025-04-06 13:24:16.631, 10.94
2025-04-06 13:24:15.683, 4.03, 2025-04-06 13:24:16.688, 1, 2025-04-06 13:24:16.711, 4.89, 2025-04-06 13:24:16.714, 3.75, 2025-04-06 13:24:16.732, 10.94
2025-04-06 13:24:15.784, 4.04, 2025-04-06 13:24:16.790, 1, 2025-04-06 13:24:16.810, 4.89, 2025-04-06 13:24:16.813, 3.75, 2025-04-06 13:24:16.831, 10.95
2025-04-06 13:24:15.886, 4.34, 2025-04-06 13:24:16.892, 1, 2025-04-06 13:24:16.914, 4.90, 2025-04-06 13:24:16.917, 3.75, 2025-04-06 13:24:16.935, 10.96
2025-04-06 13:24:15.988, 4.28, 2025-04-06 13:24:16.993, 1, 2025-04-06 13:24:17.016, 4.90, 2025-04-06 13:24:17.019, 3.75, 2025-04-06 13:24:17.036, 10.97
2025-04-06 13:24:16.089, 4.16, 2025-04-06 13:24:17.095, 1, 2025-04-06 13:24:17.118, 4.93, 2025-04-06 13:24:17.121, 3.75, 2025-04-06 13:24:17.139, 10.98
2025-04-06 13:24:16.191, 4.45, 2025-04-06 13:24:17.196, 1, 2025-04-06 13:24:17.217, 4.93, 2025-04-06 13:24:17.219, 3.75, 2025-04-06 13:24:17.237, 10.97
