query_id,time(ms)
1,141.0
2,78.0
3,194.0
4,157.0
5,176.0
6,85.0
7,201.0
8,185.0
9,596.0
10,324.0
11,36.0
12,126.0
13,304.0
14,149.0
15,141.0
16,99.0
17,228.0
18,370.0
19,202.0
20,149.0
21,413.0
22,115.0
