query_id,time (ms),avg_cpu_usage,avg_gpu_usage,avg_ram_usage,avg_vram_usage,avg_power_usage
query 1,249,55.56666666666666,,,,
query 2,1061,71.05699999999999,29.27272727272728,8.142,12.12,32.612
query 3,258,50.22,48.66666666666666,8.120000000000001,12.12,31.665
query 4,4764,84.88760869565218,4.869565217391305,8.961956521739133,12.12,26.62673913043477
query 5,65,46.6,8.0,8.21,12.12,25.67
query 6,15,48.12,0.0,8.22,12.12,25.54
query 7,66,48.49,0.0,8.22,12.12,25.43
query 8,145,46.485,14.5,8.22,12.12,25.65
query 9,282,45.04333333333333,39.333333333333336,8.193333333333333,12.12,29.67333333333333
query 10,943,42.058,25.666666666666668,8.234,12.12,32.88777777777777
query 12,32,57.43,0.0,8.21,12.12,25.49
query 13,334,56.4875,2.6666666666666665,8.1875,12.12,25.75333333333333
query 16,7156,44.96871428571427,5.457142857142857,9.99485714285714,12.12,25.555
query 17,1889,85.50944444444445,14.77777777777778,8.23611111111111,12.12,29.10777777777778
query 18,8900,78.86220930232558,5.7176470588235295,9.213647058823527,12.12,25.97232558139536
query 19,161,53.38,19.0,8.16,12.12,25.48
query 20, 1872,80.22999999999999,15.88888888888889,8.392777777777777,12.12,28.44888888888889
