query_id,time(ms)
1,5907.0
2,569.0
3,2737.0
4,2911.0
5,1441.0
6,127.0
7,307.0
8,563.0
9,1006.9999999999999
10,550.0
11,59.0
12,176.0
13,1799.0
14,213.0
15,238.0
16,124.0
17,237.0
18,492.0
19,282.0
20,205.0
21,689.0
22,133.0
