query_id,cpu_used(%),ram_used(gb),time(ms)
1,83.26,1.1,1266.0
2,68.3,0.92,169.0
3,79.82,1.07,991.0
4,61.82,0.98,817.0
5,73.22,1.14,977.0
6,52.95,1.08,375.0
7,62.74,1.31,1088.0
8,78.53,1.29,1038.0
9,73.09,1.85,2816.0
10,68.57,1.38,1472.0
11,77.8,1.33,145.0
12,76.6,1.41,683.0
13,86.11,1.32,2158.0
14,55.87,1.24,302.0
15,64.42,1.14,410.5
16,70.85,1.05,378.0
17,75.18,1.21,1245.0
18,81.28,1.3,1866.0
19,59.66,1.13,1086.0
20,74.33,1.1,707.0
21,81.09,1.4,2419.0
22,78.8,0.9,403.0
