query_id,time(ms)
1,76.0
2,62.0
3,111.0
4,93.0
5,98.0
6,43.0
7,112.0
8,104.0
9,306.0
10,203.0
11,30.0
12,74.0
13,167.0
14,86.0
15,82.0
16,68.0
17,96.0
18,157.0
19,113.0
20,82.0
21,257.0
22,63.0
