query_id,time(ms)
1,20.0
2,21.0
3,34.0
4,24.0
5,33.0
6,10.0
7,39.0
8,31.0
9,66.0
10,83.0
11,12.0
12,24.0
13,44.0
14,29.0
15,26.0
16,28.0
17,29.0
18,42.0
19,43.0
20,35.0
21,59.0
22,33.0
