query_id,time(ms)
1,209.0
2,92.0
3,287.0
4,210.0
5,254.0
6,131.0
7,375.0
8,263.0
9,993.0
10,457.0
11,50.0
12,174.0
13,483.0
14,213.0
15,201.0
16,129.0
17,234.0
18,459.0
19,284.0
20,207.0
21,643.0
22,125.0
