CPU_time(ms), CPU_USAGE(%), GPU_time(ms), GPU_USAGE(%), RAM_time(ms), RAM_USED(Gb), VRAM_time(ms), VRAM_USED(Gb), POWER_time(ms), POWER_USE(W)
2025-04-06 13:23:22.880, 10.08, 2025-04-06 13:23:23.883, 10, 2025-04-06 13:23:23.901, 4.81, 2025-04-06 13:23:23.905, 3.75, 2025-04-06 13:23:23.923, 11.87
2025-04-06 13:23:22.981, 9.96, 2025-04-06 13:23:23.985, 10, 2025-04-06 13:23:24.003, 4.81, 2025-04-06 13:23:24.006, 3.75, 2025-04-06 13:23:24.024, 11.80
2025-04-06 13:23:23.082, 10.02, 2025-04-06 13:23:24.086, 4, 2025-04-06 13:23:24.104, 4.89, 2025-04-06 13:23:24.108, 3.75, 2025-04-06 13:23:24.125, 11.88
2025-04-06 13:23:23.183, 10.13, 2025-04-06 13:23:24.187, 4, 2025-04-06 13:23:24.206, 5.07, 2025-04-06 13:23:24.209, 3.75, 2025-04-06 13:23:24.227, 11.82
2025-04-06 13:23:23.284, 10.13, 2025-04-06 13:23:24.288, 19, 2025-04-06 13:23:24.307, 4.91, 2025-04-06 13:23:24.310, 3.75, 2025-04-06 13:23:24.328, 11.83
2025-04-06 13:23:23.385, 10.20, 2025-04-06 13:23:24.389, 19, 2025-04-06 13:23:24.409, 4.93, 2025-04-06 13:23:24.412, 3.75, 2025-04-06 13:23:24.430, 11.92
2025-04-06 13:23:23.486, 10.50, 2025-04-06 13:23:24.490, 3, 2025-04-06 13:23:24.509, 4.92, 2025-04-06 13:23:24.512, 3.75, 2025-04-06 13:23:24.530, 11.92
2025-04-06 13:23:23.588, 10.78, 2025-04-06 13:23:24.591, 3, 2025-04-06 13:23:24.609, 4.91, 2025-04-06 13:23:24.613, 3.75, 2025-04-06 13:23:24.630, 11.80
2025-04-06 13:23:23.689, 10.78, 2025-04-06 13:23:24.693, 0, 2025-04-06 13:23:24.711, 4.90, 2025-04-06 13:23:24.714, 3.75, 2025-04-06 13:23:24.732, 11.80
2025-04-06 13:23:23.790, 11.03, 2025-04-06 13:23:24.794, 0, 2025-04-06 13:23:24.812, 4.92, 2025-04-06 13:23:24.815, 3.75, 2025-04-06 13:23:24.833, 11.60
2025-04-06 13:23:23.891, 11.03, 2025-04-06 13:23:24.896, 1, 2025-04-06 13:23:24.914, 4.94, 2025-04-06 13:23:24.917, 3.75, 2025-04-06 13:23:24.935, 11.60
2025-04-06 13:23:23.992, 11.03, 2025-04-06 13:23:24.996, 1, 2025-04-06 13:23:25.015, 4.92, 2025-04-06 13:23:25.018, 3.75, 2025-04-06 13:23:25.037, 11.15
2025-04-06 13:23:24.094, 11.17, 2025-04-06 13:23:25.098, 1, 2025-04-06 13:23:25.116, 4.93, 2025-04-06 13:23:25.120, 3.75, 2025-04-06 13:23:25.138, 11.20
2025-04-06 13:23:24.195, 11.10, 2025-04-06 13:23:25.199, 1, 2025-04-06 13:23:25.217, 4.93, 2025-04-06 13:23:25.221, 3.75, 2025-04-06 13:23:25.239, 11.12
2025-04-06 13:23:24.296, 11.24, 2025-04-06 13:23:25.300, 3, 2025-04-06 13:23:25.319, 4.96, 2025-04-06 13:23:25.322, 3.75, 2025-04-06 13:23:25.339, 11.15
2025-04-06 13:23:24.397, 11.19, 2025-04-06 13:23:25.402, 3, 2025-04-06 13:23:25.420, 4.95, 2025-04-06 13:23:25.423, 3.75, 2025-04-06 13:23:25.440, 11.14
2025-04-06 13:23:24.498, 10.72, 2025-04-06 13:23:25.502, 1, 2025-04-06 13:23:25.521, 4.93, 2025-04-06 13:23:25.524, 3.75, 2025-04-06 13:23:25.542, 11.08
2025-04-06 13:23:24.599, 10.50, 2025-04-06 13:23:25.604, 1, 2025-04-06 13:23:25.622, 4.94, 2025-04-06 13:23:25.625, 3.75, 2025-04-06 13:23:25.643, 11.10
2025-04-06 13:23:24.701, 10.37, 2025-04-06 13:23:25.704, 1, 2025-04-06 13:23:25.723, 4.94, 2025-04-06 13:23:25.726, 3.75, 2025-04-06 13:23:25.743, 11.10
2025-04-06 13:23:24.802, 10.31, 2025-04-06 13:23:25.806, 1, 2025-04-06 13:23:25.824, 4.96, 2025-04-06 13:23:25.827, 3.75, 2025-04-06 13:23:25.846, 11.16
2025-04-06 13:23:24.903, 10.50, 2025-04-06 13:23:25.907, 5, 2025-04-06 13:23:25.926, 5.09, 2025-04-06 13:23:25.929, 3.75, 2025-04-06 13:23:25.947, 11.22
2025-04-06 13:23:25.004, 10.56, 2025-04-06 13:23:26.009, 5, 2025-04-06 13:23:26.028, 5.14, 2025-04-06 13:23:26.032, 3.75, 2025-04-06 13:23:26.050, 11.22
2025-04-06 13:23:25.105, 10.55, 2025-04-06 13:23:26.110, 16, 2025-04-06 13:23:26.129, 5.15, 2025-04-06 13:23:26.133, 3.75, 2025-04-06 13:23:26.151, 11.17
2025-04-06 13:23:25.206, 10.62, 2025-04-06 13:23:26.211, 16, 2025-04-06 13:23:26.230, 5.17, 2025-04-06 13:23:26.233, 3.75, 2025-04-06 13:23:26.252, 11.14
2025-04-06 13:23:25.308, 10.35, 2025-04-06 13:23:26.313, 0, 2025-04-06 13:23:26.332, 5.17, 2025-04-06 13:23:26.335, 3.75, 2025-04-06 13:23:26.353, 11.06
2025-04-06 13:23:25.409, 10.41, 2025-04-06 13:23:26.413, 0, 2025-04-06 13:23:26.432, 5.17, 2025-04-06 13:23:26.436, 3.75, 2025-04-06 13:23:26.454, 11.04
2025-04-06 13:23:25.510, 10.37, 2025-04-06 13:23:26.514, 0, 2025-04-06 13:23:26.533, 5.19, 2025-04-06 13:23:26.537, 3.75, 2025-04-06 13:23:26.555, 10.99
2025-04-06 13:23:25.611, 10.32, 2025-04-06 13:23:26.616, 0, 2025-04-06 13:23:26.635, 5.19, 2025-04-06 13:23:26.639, 3.75, 2025-04-06 13:23:26.657, 10.98
2025-04-06 13:23:25.713, 10.53, 2025-04-06 13:23:26.717, 0, 2025-04-06 13:23:26.737, 5.19, 2025-04-06 13:23:26.741, 3.75, 2025-04-06 13:23:26.759, 10.94
2025-04-06 13:23:25.814, 10.43, 2025-04-06 13:23:26.818, 0, 2025-04-06 13:23:26.837, 5.18, 2025-04-06 13:23:26.841, 3.75, 2025-04-06 13:23:26.860, 10.94
2025-04-06 13:23:25.915, 10.30, 2025-04-06 13:23:26.920, 0, 2025-04-06 13:23:26.941, 5.18, 2025-04-06 13:23:26.945, 3.75, 2025-04-06 13:23:26.965, 10.86
2025-04-06 13:23:26.016, 10.13, 2025-04-06 13:23:27.020, 0, 2025-04-06 13:23:27.041, 5.19, 2025-04-06 13:23:27.044, 3.75, 2025-04-06 13:23:27.063, 10.79
2025-04-06 13:23:26.118, 10.18, 2025-04-06 13:23:27.122, 0, 2025-04-06 13:23:27.144, 5.19, 2025-04-06 13:23:27.147, 3.75, 2025-04-06 13:23:27.167, 10.79
2025-04-06 13:23:26.219, 10.30, 2025-04-06 13:23:27.223, 0, 2025-04-06 13:23:27.244, 5.20, 2025-04-06 13:23:27.248, 3.75, 2025-04-06 13:23:27.267, 10.80
2025-04-06 13:23:26.320, 10.25, 2025-04-06 13:23:27.324, 0, 2025-04-06 13:23:27.345, 5.19, 2025-04-06 13:23:27.348, 3.75, 2025-04-06 13:23:27.368, 10.81
2025-04-06 13:23:26.421, 10.13, 2025-04-06 13:23:27.425, 0, 2025-04-06 13:23:27.446, 5.19, 2025-04-06 13:23:27.450, 3.75, 2025-04-06 13:23:27.469, 10.83
2025-04-06 13:23:26.522, 10.08, 2025-04-06 13:23:27.526, 0, 2025-04-06 13:23:27.547, 5.20, 2025-04-06 13:23:27.550, 3.75, 2025-04-06 13:23:27.570, 10.84
2025-04-06 13:23:26.624, 10.12, 2025-04-06 13:23:27.628, 0, 2025-04-06 13:23:27.649, 5.21, 2025-04-06 13:23:27.653, 3.75, 2025-04-06 13:23:27.671, 10.84
2025-04-06 13:23:26.725, 10.49, 2025-04-06 13:23:27.729, 0, 2025-04-06 13:23:27.748, 4.97, 2025-04-06 13:23:27.751, 3.75, 2025-04-06 13:23:27.769, 10.87
2025-04-06 13:23:26.826, 10.36, 2025-04-06 13:23:27.831, 0, 2025-04-06 13:23:27.849, 4.95, 2025-04-06 13:23:27.853, 3.75, 2025-04-06 13:23:27.871, 10.89
2025-04-06 13:23:26.928, 10.44, 2025-04-06 13:23:27.932, 1, 2025-04-06 13:23:27.953, 4.91, 2025-04-06 13:23:27.959, 3.75, 2025-04-06 13:23:27.978, 11.11
2025-04-06 13:23:27.029, 11.90, 2025-04-06 13:23:28.033, 1, 2025-04-06 13:23:28.052, 4.91, 2025-04-06 13:23:28.055, 3.75, 2025-04-06 13:23:28.073, 11.18
2025-04-06 13:23:27.131, 11.96, 2025-04-06 13:23:28.135, 9, 2025-04-06 13:23:28.154, 4.93, 2025-04-06 13:23:28.157, 3.75, 2025-04-06 13:23:28.175, 11.20
2025-04-06 13:23:27.232, 13.35, 2025-04-06 13:23:28.245, 8, 2025-04-06 13:23:28.286, 5.02, 2025-04-06 13:23:28.291, 3.75, 2025-04-06 13:23:28.314, 11.26
2025-04-06 13:23:27.333, 19.16, 2025-04-06 13:23:28.337, 8, 2025-04-06 13:23:28.355, 5.07, 2025-04-06 13:23:28.358, 3.75, 2025-04-06 13:23:28.377, 11.31
2025-04-06 13:23:27.434, 21.54, 2025-04-06 13:23:28.438, 8, 2025-04-06 13:23:28.457, 5.16, 2025-04-06 13:23:28.460, 3.75, 2025-04-06 13:23:28.478, 11.41
2025-04-06 13:23:27.536, 21.76, 2025-04-06 13:23:28.540, 25, 2025-04-06 13:23:28.558, 5.35, 2025-04-06 13:23:28.562, 3.75, 2025-04-06 13:23:28.580, 11.45
2025-04-06 13:23:27.637, 22.12, 2025-04-06 13:23:28.642, 16, 2025-04-06 13:23:28.664, 5.19, 2025-04-06 13:23:28.668, 3.75, 2025-04-06 13:23:28.686, 11.47
2025-04-06 13:23:27.738, 23.30, 2025-04-06 13:23:28.742, 16, 2025-04-06 13:23:28.760, 5.01, 2025-04-06 13:23:28.763, 3.75, 2025-04-06 13:23:28.781, 11.51
2025-04-06 13:23:27.839, 23.43, 2025-04-06 13:23:28.844, 5, 2025-04-06 13:23:28.863, 5.00, 2025-04-06 13:23:28.866, 3.75, 2025-04-06 13:23:28.885, 11.49
2025-04-06 13:23:27.941, 22.99, 2025-04-06 13:23:28.946, 5, 2025-04-06 13:23:28.965, 5.02, 2025-04-06 13:23:28.968, 3.75, 2025-04-06 13:23:28.986, 11.74
2025-04-06 13:23:28.043, 22.07, 2025-04-06 13:23:29.047, 6, 2025-04-06 13:23:29.066, 5.03, 2025-04-06 13:23:29.069, 3.75, 2025-04-06 13:23:29.087, 11.52
2025-04-06 13:23:28.144, 22.02, 2025-04-06 13:23:29.148, 6, 2025-04-06 13:23:29.166, 5.02, 2025-04-06 13:23:29.169, 3.75, 2025-04-06 13:23:29.188, 11.54
2025-04-06 13:23:28.248, 19.00, 2025-04-06 13:23:29.259, 22, 2025-04-06 13:23:29.277, 5.20, 2025-04-06 13:23:29.281, 3.75, 2025-04-06 13:23:29.299, 11.59
2025-04-06 13:23:28.351, 15.25, 2025-04-06 13:23:29.357, 22, 2025-04-06 13:23:29.376, 5.01, 2025-04-06 13:23:29.379, 3.75, 2025-04-06 13:23:29.399, 11.66
2025-04-06 13:23:28.452, 13.71, 2025-04-06 13:23:29.456, 14, 2025-04-06 13:23:29.474, 5.01, 2025-04-06 13:23:29.477, 3.75, 2025-04-06 13:23:29.494, 11.77
2025-04-06 13:23:28.553, 13.65, 2025-04-06 13:23:29.557, 14, 2025-04-06 13:23:29.576, 5.04, 2025-04-06 13:23:29.579, 3.75, 2025-04-06 13:23:29.596, 11.67
2025-04-06 13:23:28.656, 12.55, 2025-04-06 13:23:29.660, 0, 2025-04-06 13:23:29.679, 5.03, 2025-04-06 13:23:29.682, 3.75, 2025-04-06 13:23:29.700, 11.63
2025-04-06 13:23:28.758, 12.49, 2025-04-06 13:23:29.762, 0, 2025-04-06 13:23:29.781, 5.02, 2025-04-06 13:23:29.784, 3.75, 2025-04-06 13:23:29.802, 11.62
2025-04-06 13:23:28.859, 12.56, 2025-04-06 13:23:29.864, 1, 2025-04-06 13:23:29.884, 5.01, 2025-04-06 13:23:29.887, 3.75, 2025-04-06 13:23:29.904, 11.57
2025-04-06 13:23:28.960, 12.30, 2025-04-06 13:23:29.965, 1, 2025-04-06 13:23:29.987, 5.02, 2025-04-06 13:23:29.991, 3.75, 2025-04-06 13:23:30.008, 11.62
2025-04-06 13:23:29.062, 11.61, 2025-04-06 13:23:30.067, 3, 2025-04-06 13:23:30.089, 5.00, 2025-04-06 13:23:30.092, 3.75, 2025-04-06 13:23:30.109, 11.38
2025-04-06 13:23:29.163, 10.92, 2025-04-06 13:23:30.168, 3, 2025-04-06 13:23:30.191, 4.99, 2025-04-06 13:23:30.194, 3.75, 2025-04-06 13:23:30.212, 11.38
2025-04-06 13:23:29.264, 10.51, 2025-04-06 13:23:30.269, 0, 2025-04-06 13:23:30.292, 4.98, 2025-04-06 13:23:30.295, 3.75, 2025-04-06 13:23:30.313, 11.30
2025-04-06 13:23:29.365, 9.09, 2025-04-06 13:23:30.370, 0, 2025-04-06 13:23:30.393, 4.99, 2025-04-06 13:23:30.396, 3.75, 2025-04-06 13:23:30.413, 11.24
2025-04-06 13:23:29.466, 7.65, 2025-04-06 13:23:30.472, 0, 2025-04-06 13:23:30.494, 5.00, 2025-04-06 13:23:30.497, 3.75, 2025-04-06 13:23:30.515, 11.08
2025-04-06 13:23:29.567, 7.09, 2025-04-06 13:23:30.573, 0, 2025-04-06 13:23:30.595, 4.99, 2025-04-06 13:23:30.598, 3.75, 2025-04-06 13:23:30.616, 10.93
2025-04-06 13:23:29.668, 5.91, 2025-04-06 13:23:30.673, 0, 2025-04-06 13:23:30.695, 4.97, 2025-04-06 13:23:30.699, 3.75, 2025-04-06 13:23:30.716, 10.92
2025-04-06 13:23:29.770, 5.51, 2025-04-06 13:23:30.775, 0, 2025-04-06 13:23:30.797, 4.94, 2025-04-06 13:23:30.800, 3.75, 2025-04-06 13:23:30.817, 10.91
2025-04-06 13:23:29.871, 4.27, 2025-04-06 13:23:30.876, 0, 2025-04-06 13:23:30.898, 4.93, 2025-04-06 13:23:30.901, 3.75, 2025-04-06 13:23:30.919, 10.90
2025-04-06 13:23:29.973, 3.96, 2025-04-06 13:23:30.979, 0, 2025-04-06 13:23:31.002, 4.92, 2025-04-06 13:23:31.005, 3.75, 2025-04-06 13:23:31.022, 10.89
2025-04-06 13:23:30.074, 3.78, 2025-04-06 13:23:31.080, 0, 2025-04-06 13:23:31.103, 4.90, 2025-04-06 13:23:31.106, 3.75, 2025-04-06 13:23:31.123, 10.83
2025-04-06 13:23:30.176, 3.95, 2025-04-06 13:23:31.183, 0, 2025-04-06 13:23:31.206, 4.89, 2025-04-06 13:23:31.210, 3.75, 2025-04-06 13:23:31.227, 10.83
2025-04-06 13:23:30.278, 4.03, 2025-04-06 13:23:31.284, 0, 2025-04-06 13:23:31.308, 4.90, 2025-04-06 13:23:31.311, 3.75, 2025-04-06 13:23:31.328, 10.83
2025-04-06 13:23:30.379, 3.96, 2025-04-06 13:23:31.386, 0, 2025-04-06 13:23:31.408, 4.90, 2025-04-06 13:23:31.411, 3.75, 2025-04-06 13:23:31.428, 10.82
2025-04-06 13:23:30.481, 4.02, 2025-04-06 13:23:31.487, 0, 2025-04-06 13:23:31.510, 4.89, 2025-04-06 13:23:31.513, 3.75, 2025-04-06 13:23:31.530, 10.82
2025-04-06 13:23:30.582, 4.14, 2025-04-06 13:23:31.589, 0, 2025-04-06 13:23:31.612, 4.93, 2025-04-06 13:23:31.615, 3.75, 2025-04-06 13:23:31.633, 10.84
2025-04-06 13:23:30.684, 4.08, 2025-04-06 13:23:31.690, 0, 2025-04-06 13:23:31.713, 4.93, 2025-04-06 13:23:31.716, 3.75, 2025-04-06 13:23:31.733, 10.83
2025-04-06 13:23:30.786, 4.15, 2025-04-06 13:23:31.792, 0, 2025-04-06 13:23:31.815, 4.91, 2025-04-06 13:23:31.818, 3.75, 2025-04-06 13:23:31.836, 10.84
2025-04-06 13:23:30.887, 4.20, 2025-04-06 13:23:31.892, 0, 2025-04-06 13:23:31.915, 4.92, 2025-04-06 13:23:31.918, 3.75, 2025-04-06 13:23:31.935, 10.84
2025-04-06 13:23:30.989, 4.26, 2025-04-06 13:23:31.995, 0, 2025-04-06 13:23:32.018, 4.92, 2025-04-06 13:23:32.021, 3.75, 2025-04-06 13:23:32.038, 10.86
2025-04-06 13:23:31.090, 4.08, 2025-04-06 13:23:32.096, 0, 2025-04-06 13:23:32.118, 4.91, 2025-04-06 13:23:32.121, 3.75, 2025-04-06 13:23:32.139, 10.87
2025-04-06 13:23:31.192, 4.15, 2025-04-06 13:23:32.198, 0, 2025-04-06 13:23:32.219, 4.92, 2025-04-06 13:23:32.222, 3.75, 2025-04-06 13:23:32.240, 10.87
2025-04-06 13:23:31.294, 4.08, 2025-04-06 13:23:32.300, 0, 2025-04-06 13:23:32.323, 4.92, 2025-04-06 13:23:32.326, 3.75, 2025-04-06 13:23:32.343, 10.86
2025-04-06 13:23:31.395, 4.14, 2025-04-06 13:23:32.402, 0, 2025-04-06 13:23:32.424, 4.92, 2025-04-06 13:23:32.427, 3.75, 2025-04-06 13:23:32.446, 10.87
2025-04-06 13:23:31.497, 4.20, 2025-04-06 13:23:32.503, 0, 2025-04-06 13:23:32.525, 4.94, 2025-04-06 13:23:32.528, 3.75, 2025-04-06 13:23:32.545, 10.87
2025-04-06 13:23:31.598, 4.32, 2025-04-06 13:23:32.605, 0, 2025-04-06 13:23:32.627, 4.94, 2025-04-06 13:23:32.630, 3.75, 2025-04-06 13:23:32.647, 10.87
2025-04-06 13:23:31.700, 4.08, 2025-04-06 13:23:32.706, 0, 2025-04-06 13:23:32.729, 4.95, 2025-04-06 13:23:32.732, 3.75, 2025-04-06 13:23:32.750, 10.87
2025-04-06 13:23:31.802, 4.03, 2025-04-06 13:23:32.808, 0, 2025-04-06 13:23:32.830, 4.93, 2025-04-06 13:23:32.833, 3.75, 2025-04-06 13:23:32.851, 10.88
2025-04-06 13:23:31.903, 4.20, 2025-04-06 13:23:32.909, 0, 2025-04-06 13:23:32.932, 4.94, 2025-04-06 13:23:32.936, 3.75, 2025-04-06 13:23:32.954, 10.87
2025-04-06 13:23:32.005, 4.32, 2025-04-06 13:23:33.011, 0, 2025-04-06 13:23:33.033, 4.93, 2025-04-06 13:23:33.037, 3.75, 2025-04-06 13:23:33.055, 10.87
2025-04-06 13:23:32.107, 4.20, 2025-04-06 13:23:33.113, 0, 2025-04-06 13:23:33.136, 4.95, 2025-04-06 13:23:33.139, 3.75, 2025-04-06 13:23:33.156, 10.87
2025-04-06 13:23:32.208, 4.26, 2025-04-06 13:23:33.214, 0, 2025-04-06 13:23:33.237, 4.94, 2025-04-06 13:23:33.240, 3.75, 2025-04-06 13:23:33.257, 10.88
2025-04-06 13:23:32.310, 4.26, 2025-04-06 13:23:33.316, 0, 2025-04-06 13:23:33.338, 4.94, 2025-04-06 13:23:33.341, 3.75, 2025-04-06 13:23:33.358, 10.88
2025-04-06 13:23:32.412, 4.26, 2025-04-06 13:23:33.418, 0, 2025-04-06 13:23:33.440, 4.94, 2025-04-06 13:23:33.444, 3.75, 2025-04-06 13:23:33.461, 10.90
2025-04-06 13:23:32.513, 4.27, 2025-04-06 13:23:33.520, 0, 2025-04-06 13:23:33.542, 4.92, 2025-04-06 13:23:33.545, 3.75, 2025-04-06 13:23:33.563, 10.89
2025-04-06 13:23:32.615, 4.20, 2025-04-06 13:23:33.621, 0, 2025-04-06 13:23:33.643, 4.94, 2025-04-06 13:23:33.646, 3.75, 2025-04-06 13:23:33.663, 10.90
2025-04-06 13:23:32.716, 4.13, 2025-04-06 13:23:33.723, 0, 2025-04-06 13:23:33.745, 4.93, 2025-04-06 13:23:33.748, 3.75, 2025-04-06 13:23:33.765, 10.89
2025-04-06 13:23:32.818, 4.08, 2025-04-06 13:23:33.824, 0, 2025-04-06 13:23:33.847, 4.94, 2025-04-06 13:23:33.850, 3.75, 2025-04-06 13:23:33.867, 10.89
2025-04-06 13:23:32.920, 4.08, 2025-04-06 13:23:33.926, 0, 2025-04-06 13:23:33.949, 4.92, 2025-04-06 13:23:33.953, 3.75, 2025-04-06 13:23:33.970, 10.88
2025-04-06 13:23:33.021, 3.96, 2025-04-06 13:23:34.027, 0, 2025-04-06 13:23:34.049, 4.93, 2025-04-06 13:23:34.053, 3.75, 2025-04-06 13:23:34.070, 10.89
2025-04-06 13:23:33.123, 4.15, 2025-04-06 13:23:34.128, 0, 2025-04-06 13:23:34.150, 4.92, 2025-04-06 13:23:34.153, 3.75, 2025-04-06 13:23:34.170, 10.88
2025-04-06 13:23:33.225, 4.08, 2025-04-06 13:23:34.231, 0, 2025-04-06 13:23:34.255, 4.92, 2025-04-06 13:23:34.258, 3.75, 2025-04-06 13:23:34.276, 10.88
2025-04-06 13:23:33.326, 4.15, 2025-04-06 13:23:34.332, 0, 2025-04-06 13:23:34.355, 4.93, 2025-04-06 13:23:34.358, 3.75, 2025-04-06 13:23:34.376, 10.87
2025-04-06 13:23:33.428, 4.02, 2025-04-06 13:23:34.434, 0, 2025-04-06 13:23:34.457, 4.93, 2025-04-06 13:23:34.460, 3.75, 2025-04-06 13:23:34.477, 10.87
2025-04-06 13:23:33.529, 4.08, 2025-04-06 13:23:34.535, 0, 2025-04-06 13:23:34.557, 4.92, 2025-04-06 13:23:34.560, 3.75, 2025-04-06 13:23:34.577, 10.87
2025-04-06 13:23:33.631, 4.08, 2025-04-06 13:23:34.636, 0, 2025-04-06 13:23:34.658, 4.91, 2025-04-06 13:23:34.661, 3.75, 2025-04-06 13:23:34.679, 10.88
2025-04-06 13:23:33.733, 4.08, 2025-04-06 13:23:34.739, 0, 2025-04-06 13:23:34.762, 4.89, 2025-04-06 13:23:34.765, 3.75, 2025-04-06 13:23:34.783, 10.87
2025-04-06 13:23:33.834, 3.96, 2025-04-06 13:23:34.840, 0, 2025-04-06 13:23:34.862, 4.91, 2025-04-06 13:23:34.865, 3.75, 2025-04-06 13:23:34.883, 10.87
2025-04-06 13:23:33.936, 3.90, 2025-04-06 13:23:34.942, 0, 2025-04-06 13:23:34.965, 4.89, 2025-04-06 13:23:34.968, 3.75, 2025-04-06 13:23:34.987, 10.87
2025-04-06 13:23:34.037, 4.09, 2025-04-06 13:23:35.043, 0, 2025-04-06 13:23:35.065, 4.90, 2025-04-06 13:23:35.068, 3.75, 2025-04-06 13:23:35.086, 10.87
2025-04-06 13:23:34.139, 4.02, 2025-04-06 13:23:35.145, 0, 2025-04-06 13:23:35.167, 4.90, 2025-04-06 13:23:35.171, 3.75, 2025-04-06 13:23:35.189, 10.88
