CPU_time(ms), CPU_USAGE(%), GPU_time(ms), GPU_USAGE(%), RAM_time(ms), RAM_USED(Gb), VRAM_time(ms), VRAM_USED(Gb), POWER_time(ms), POWER_USE(W)
2025-04-06 13:10:56.743, 11.49, 2025-04-06 13:10:57.747, 0, 2025-04-06 13:10:57.767, 3.26, 2025-04-06 13:10:57.770, 3.70, 2025-04-06 13:10:57.788, 10.77
2025-04-06 13:10:56.844, 11.23, 2025-04-06 13:10:57.848, 2, 2025-04-06 13:10:57.867, 3.28, 2025-04-06 13:10:57.871, 3.70, 2025-04-06 13:10:57.889, 10.80
2025-04-06 13:10:56.945, 11.18, 2025-04-06 13:10:57.950, 2, 2025-04-06 13:10:57.968, 3.27, 2025-04-06 13:10:57.972, 3.70, 2025-04-06 13:10:57.990, 10.79
2025-04-06 13:10:57.047, 10.68, 2025-04-06 13:10:58.051, 1, 2025-04-06 13:10:58.070, 3.28, 2025-04-06 13:10:58.073, 3.70, 2025-04-06 13:10:58.091, 10.80
2025-04-06 13:10:57.148, 10.98, 2025-04-06 13:10:58.152, 1, 2025-04-06 13:10:58.171, 3.25, 2025-04-06 13:10:58.174, 3.70, 2025-04-06 13:10:58.193, 10.80
2025-04-06 13:10:57.249, 10.71, 2025-04-06 13:10:58.252, 0, 2025-04-06 13:10:58.271, 3.24, 2025-04-06 13:10:58.274, 3.70, 2025-04-06 13:10:58.291, 10.79
2025-04-06 13:10:57.350, 10.81, 2025-04-06 13:10:58.354, 0, 2025-04-06 13:10:58.373, 3.24, 2025-04-06 13:10:58.376, 3.70, 2025-04-06 13:10:58.393, 10.79
2025-04-06 13:10:57.451, 10.80, 2025-04-06 13:10:58.455, 1, 2025-04-06 13:10:58.473, 3.27, 2025-04-06 13:10:58.476, 3.70, 2025-04-06 13:10:58.495, 10.78
2025-04-06 13:10:57.552, 10.95, 2025-04-06 13:10:58.556, 1, 2025-04-06 13:10:58.575, 3.32, 2025-04-06 13:10:58.579, 3.70, 2025-04-06 13:10:58.597, 10.79
2025-04-06 13:10:57.653, 11.07, 2025-04-06 13:10:58.657, 6, 2025-04-06 13:10:58.676, 3.36, 2025-04-06 13:10:58.680, 3.70, 2025-04-06 13:10:58.697, 10.81
2025-04-06 13:10:57.755, 11.15, 2025-04-06 13:10:58.759, 6, 2025-04-06 13:10:58.777, 3.34, 2025-04-06 13:10:58.781, 3.70, 2025-04-06 13:10:58.798, 10.87
2025-04-06 13:10:57.856, 11.02, 2025-04-06 13:10:58.860, 6, 2025-04-06 13:10:58.878, 3.36, 2025-04-06 13:10:58.881, 3.70, 2025-04-06 13:10:58.899, 10.86
2025-04-06 13:10:57.957, 12.13, 2025-04-06 13:10:58.961, 6, 2025-04-06 13:10:58.979, 3.38, 2025-04-06 13:10:58.982, 3.70, 2025-04-06 13:10:58.999, 10.84
2025-04-06 13:10:58.058, 11.87, 2025-04-06 13:10:59.062, 1, 2025-04-06 13:10:59.080, 3.39, 2025-04-06 13:10:59.083, 3.70, 2025-04-06 13:10:59.101, 10.81
2025-04-06 13:10:58.159, 13.20, 2025-04-06 13:10:59.163, 1, 2025-04-06 13:10:59.184, 3.40, 2025-04-06 13:10:59.188, 3.70, 2025-04-06 13:10:59.206, 10.79
2025-04-06 13:10:58.260, 15.39, 2025-04-06 13:10:59.265, 0, 2025-04-06 13:10:59.284, 3.42, 2025-04-06 13:10:59.287, 3.70, 2025-04-06 13:10:59.306, 10.78
2025-04-06 13:10:58.362, 15.68, 2025-04-06 13:10:59.366, 0, 2025-04-06 13:10:59.385, 3.42, 2025-04-06 13:10:59.389, 3.70, 2025-04-06 13:10:59.407, 10.78
2025-04-06 13:10:58.463, 14.93, 2025-04-06 13:10:59.467, 4, 2025-04-06 13:10:59.486, 3.46, 2025-04-06 13:10:59.490, 3.70, 2025-04-06 13:10:59.508, 10.84
2025-04-06 13:10:58.564, 14.75, 2025-04-06 13:10:59.568, 4, 2025-04-06 13:10:59.588, 3.48, 2025-04-06 13:10:59.592, 3.70, 2025-04-06 13:10:59.610, 10.84
2025-04-06 13:10:58.665, 14.92, 2025-04-06 13:10:59.669, 1, 2025-04-06 13:10:59.687, 3.47, 2025-04-06 13:10:59.690, 3.70, 2025-04-06 13:10:59.707, 10.83
2025-04-06 13:10:58.767, 14.97, 2025-04-06 13:10:59.771, 1, 2025-04-06 13:10:59.789, 3.47, 2025-04-06 13:10:59.792, 3.70, 2025-04-06 13:10:59.809, 10.82
2025-04-06 13:10:58.868, 16.12, 2025-04-06 13:10:59.872, 0, 2025-04-06 13:10:59.890, 3.49, 2025-04-06 13:10:59.894, 3.70, 2025-04-06 13:10:59.911, 10.73
2025-04-06 13:10:58.969, 15.65, 2025-04-06 13:10:59.973, 0, 2025-04-06 13:10:59.992, 3.48, 2025-04-06 13:10:59.995, 3.70, 2025-04-06 13:11:00.013, 10.72
2025-04-06 13:10:59.070, 15.67, 2025-04-06 13:11:00.074, 0, 2025-04-06 13:11:00.093, 3.48, 2025-04-06 13:11:00.096, 3.70, 2025-04-06 13:11:00.114, 10.72
2025-04-06 13:10:59.171, 14.11, 2025-04-06 13:11:00.175, 0, 2025-04-06 13:11:00.194, 3.51, 2025-04-06 13:11:00.197, 3.70, 2025-04-06 13:11:00.215, 10.73
2025-04-06 13:10:59.273, 12.23, 2025-04-06 13:11:00.277, 1, 2025-04-06 13:11:00.295, 3.51, 2025-04-06 13:11:00.298, 3.70, 2025-04-06 13:11:00.317, 10.74
2025-04-06 13:10:59.374, 11.82, 2025-04-06 13:11:00.381, 1, 2025-04-06 13:11:00.413, 3.50, 2025-04-06 13:11:00.422, 3.70, 2025-04-06 13:11:00.454, 10.79
2025-04-06 13:10:59.475, 18.83, 2025-04-06 13:11:00.479, 4, 2025-04-06 13:11:00.499, 3.49, 2025-04-06 13:11:00.502, 3.70, 2025-04-06 13:11:00.520, 10.79
2025-04-06 13:10:59.577, 21.36, 2025-04-06 13:11:00.589, 4, 2025-04-06 13:11:00.614, 3.51, 2025-04-06 13:11:00.618, 3.70, 2025-04-06 13:11:00.636, 10.73
2025-04-06 13:10:59.677, 23.90, 2025-04-06 13:11:00.681, 2, 2025-04-06 13:11:00.700, 3.53, 2025-04-06 13:11:00.703, 3.70, 2025-04-06 13:11:00.721, 10.74
2025-04-06 13:10:59.779, 24.15, 2025-04-06 13:11:00.783, 2, 2025-04-06 13:11:00.802, 3.53, 2025-04-06 13:11:00.805, 3.70, 2025-04-06 13:11:00.823, 10.75
2025-04-06 13:10:59.880, 23.81, 2025-04-06 13:11:00.884, 2, 2025-04-06 13:11:00.904, 3.50, 2025-04-06 13:11:00.908, 3.71, 2025-04-06 13:11:00.926, 10.76
2025-04-06 13:10:59.981, 26.35, 2025-04-06 13:11:00.985, 2, 2025-04-06 13:11:01.004, 3.49, 2025-04-06 13:11:01.007, 3.71, 2025-04-06 13:11:01.025, 10.80
2025-04-06 13:11:00.082, 26.99, 2025-04-06 13:11:01.086, 12, 2025-04-06 13:11:01.105, 3.41, 2025-04-06 13:11:01.108, 3.70, 2025-04-06 13:11:01.126, 10.88
2025-04-06 13:11:00.183, 27.37, 2025-04-06 13:11:01.187, 12, 2025-04-06 13:11:01.206, 3.41, 2025-04-06 13:11:01.209, 3.70, 2025-04-06 13:11:01.227, 10.92
2025-04-06 13:11:00.285, 27.38, 2025-04-06 13:11:01.289, 7, 2025-04-06 13:11:01.307, 3.43, 2025-04-06 13:11:01.310, 3.70, 2025-04-06 13:11:01.328, 10.92
2025-04-06 13:11:00.392, 25.82, 2025-04-06 13:11:01.398, 7, 2025-04-06 13:11:01.416, 3.44, 2025-04-06 13:11:01.419, 3.70, 2025-04-06 13:11:01.436, 10.93
2025-04-06 13:11:00.491, 20.59, 2025-04-06 13:11:01.495, 1, 2025-04-06 13:11:01.513, 3.45, 2025-04-06 13:11:01.516, 3.70, 2025-04-06 13:11:01.533, 10.92
2025-04-06 13:11:00.593, 17.09, 2025-04-06 13:11:01.598, 1, 2025-04-06 13:11:01.616, 3.45, 2025-04-06 13:11:01.620, 3.70, 2025-04-06 13:11:01.638, 10.92
2025-04-06 13:11:00.694, 16.03, 2025-04-06 13:11:01.698, 1, 2025-04-06 13:11:01.716, 3.44, 2025-04-06 13:11:01.719, 3.70, 2025-04-06 13:11:01.737, 10.91
2025-04-06 13:11:00.795, 15.89, 2025-04-06 13:11:01.799, 1, 2025-04-06 13:11:01.816, 3.46, 2025-04-06 13:11:01.819, 3.70, 2025-04-06 13:11:01.837, 10.91
2025-04-06 13:11:00.896, 14.26, 2025-04-06 13:11:01.900, 8, 2025-04-06 13:11:01.918, 3.46, 2025-04-06 13:11:01.921, 3.70, 2025-04-06 13:11:01.939, 11.04
2025-04-06 13:11:00.997, 12.78, 2025-04-06 13:11:02.001, 8, 2025-04-06 13:11:02.020, 3.48, 2025-04-06 13:11:02.023, 3.70, 2025-04-06 13:11:02.043, 11.02
2025-04-06 13:11:01.098, 15.91, 2025-04-06 13:11:02.102, 5, 2025-04-06 13:11:02.123, 3.49, 2025-04-06 13:11:02.127, 3.71, 2025-04-06 13:11:02.150, 10.99
2025-04-06 13:11:01.200, 20.00, 2025-04-06 13:11:02.204, 5, 2025-04-06 13:11:02.225, 3.49, 2025-04-06 13:11:02.229, 3.73, 2025-04-06 13:11:02.247, 11.02
2025-04-06 13:11:01.301, 22.22, 2025-04-06 13:11:02.305, 15, 2025-04-06 13:11:02.323, 3.48, 2025-04-06 13:11:02.327, 3.73, 2025-04-06 13:11:02.345, 11.07
2025-04-06 13:11:01.402, 23.05, 2025-04-06 13:11:02.405, 15, 2025-04-06 13:11:02.424, 3.50, 2025-04-06 13:11:02.427, 3.72, 2025-04-06 13:11:02.445, 11.09
2025-04-06 13:11:01.503, 23.53, 2025-04-06 13:11:02.507, 14, 2025-04-06 13:11:02.525, 3.50, 2025-04-06 13:11:02.528, 3.72, 2025-04-06 13:11:02.545, 11.08
2025-04-06 13:11:01.604, 23.65, 2025-04-06 13:11:02.608, 14, 2025-04-06 13:11:02.626, 3.48, 2025-04-06 13:11:02.629, 3.72, 2025-04-06 13:11:02.647, 11.09
2025-04-06 13:11:01.705, 23.85, 2025-04-06 13:11:02.709, 2, 2025-04-06 13:11:02.727, 3.50, 2025-04-06 13:11:02.731, 3.72, 2025-04-06 13:11:02.748, 11.09
2025-04-06 13:11:01.806, 24.56, 2025-04-06 13:11:02.810, 2, 2025-04-06 13:11:02.829, 3.53, 2025-04-06 13:11:02.832, 3.72, 2025-04-06 13:11:02.851, 11.12
2025-04-06 13:11:01.908, 27.20, 2025-04-06 13:11:02.912, 4, 2025-04-06 13:11:02.931, 3.54, 2025-04-06 13:11:02.935, 3.73, 2025-04-06 13:11:02.954, 11.46
2025-04-06 13:11:02.009, 26.99, 2025-04-06 13:11:03.013, 4, 2025-04-06 13:11:03.032, 3.58, 2025-04-06 13:11:03.035, 3.73, 2025-04-06 13:11:03.053, 11.61
2025-04-06 13:11:02.110, 24.11, 2025-04-06 13:11:03.114, 25, 2025-04-06 13:11:03.133, 3.74, 2025-04-06 13:11:03.136, 3.73, 2025-04-06 13:11:03.154, 11.66
2025-04-06 13:11:02.212, 19.99, 2025-04-06 13:11:03.216, 25, 2025-04-06 13:11:03.234, 3.59, 2025-04-06 13:11:03.237, 3.74, 2025-04-06 13:11:03.255, 12.04
2025-04-06 13:11:02.313, 18.60, 2025-04-06 13:11:03.317, 31, 2025-04-06 13:11:03.335, 3.58, 2025-04-06 13:11:03.339, 3.73, 2025-04-06 13:11:03.357, 12.15
2025-04-06 13:11:02.414, 18.34, 2025-04-06 13:11:03.419, 31, 2025-04-06 13:11:03.437, 3.59, 2025-04-06 13:11:03.441, 3.73, 2025-04-06 13:11:03.459, 12.22
2025-04-06 13:11:02.515, 18.61, 2025-04-06 13:11:03.519, 10, 2025-04-06 13:11:03.538, 3.58, 2025-04-06 13:11:03.541, 3.73, 2025-04-06 13:11:03.559, 12.23
2025-04-06 13:11:02.616, 18.42, 2025-04-06 13:11:03.620, 10, 2025-04-06 13:11:03.637, 3.60, 2025-04-06 13:11:03.640, 3.73, 2025-04-06 13:11:03.658, 12.27
2025-04-06 13:11:02.717, 18.43, 2025-04-06 13:11:03.721, 6, 2025-04-06 13:11:03.739, 3.61, 2025-04-06 13:11:03.743, 3.73, 2025-04-06 13:11:03.760, 12.28
2025-04-06 13:11:02.819, 18.36, 2025-04-06 13:11:03.823, 6, 2025-04-06 13:11:03.842, 3.58, 2025-04-06 13:11:03.845, 3.73, 2025-04-06 13:11:03.863, 12.27
2025-04-06 13:11:02.920, 17.84, 2025-04-06 13:11:03.924, 3, 2025-04-06 13:11:03.943, 3.58, 2025-04-06 13:11:03.947, 3.73, 2025-04-06 13:11:03.964, 12.26
2025-04-06 13:11:03.021, 17.56, 2025-04-06 13:11:04.025, 3, 2025-04-06 13:11:04.043, 3.57, 2025-04-06 13:11:04.047, 3.74, 2025-04-06 13:11:04.064, 11.81
2025-04-06 13:11:03.123, 17.45, 2025-04-06 13:11:04.126, 4, 2025-04-06 13:11:04.145, 3.58, 2025-04-06 13:11:04.148, 3.74, 2025-04-06 13:11:04.166, 11.66
2025-04-06 13:11:03.224, 18.01, 2025-04-06 13:11:04.228, 4, 2025-04-06 13:11:04.246, 3.58, 2025-04-06 13:11:04.249, 3.74, 2025-04-06 13:11:04.267, 11.60
2025-04-06 13:11:03.325, 18.13, 2025-04-06 13:11:04.329, 3, 2025-04-06 13:11:04.347, 3.58, 2025-04-06 13:11:04.350, 3.74, 2025-04-06 13:11:04.368, 11.20
2025-04-06 13:11:03.426, 17.90, 2025-04-06 13:11:04.430, 3, 2025-04-06 13:11:04.449, 3.55, 2025-04-06 13:11:04.452, 3.72, 2025-04-06 13:11:04.470, 11.09
2025-04-06 13:11:03.527, 17.82, 2025-04-06 13:11:04.531, 6, 2025-04-06 13:11:04.549, 3.54, 2025-04-06 13:11:04.553, 3.72, 2025-04-06 13:11:04.570, 10.99
2025-04-06 13:11:03.628, 17.71, 2025-04-06 13:11:04.632, 6, 2025-04-06 13:11:04.650, 3.53, 2025-04-06 13:11:04.653, 3.72, 2025-04-06 13:11:04.670, 10.97
2025-04-06 13:11:03.729, 17.35, 2025-04-06 13:11:04.733, 6, 2025-04-06 13:11:04.751, 3.53, 2025-04-06 13:11:04.755, 3.72, 2025-04-06 13:11:04.773, 10.94
2025-04-06 13:11:03.831, 16.24, 2025-04-06 13:11:04.834, 6, 2025-04-06 13:11:04.853, 3.54, 2025-04-06 13:11:04.857, 3.72, 2025-04-06 13:11:04.875, 10.91
2025-04-06 13:11:03.932, 16.42, 2025-04-06 13:11:04.936, 1, 2025-04-06 13:11:04.955, 3.59, 2025-04-06 13:11:04.958, 3.71, 2025-04-06 13:11:04.976, 10.90
2025-04-06 13:11:04.033, 16.21, 2025-04-06 13:11:05.036, 2, 2025-04-06 13:11:05.055, 3.59, 2025-04-06 13:11:05.058, 3.71, 2025-04-06 13:11:05.077, 10.90
2025-04-06 13:11:04.134, 17.06, 2025-04-06 13:11:05.138, 2, 2025-04-06 13:11:05.156, 3.56, 2025-04-06 13:11:05.160, 3.71, 2025-04-06 13:11:05.177, 10.90
2025-04-06 13:11:04.235, 16.33, 2025-04-06 13:11:05.239, 2, 2025-04-06 13:11:05.258, 3.59, 2025-04-06 13:11:05.261, 3.71, 2025-04-06 13:11:05.278, 10.89
2025-04-06 13:11:04.336, 15.72, 2025-04-06 13:11:05.340, 2, 2025-04-06 13:11:05.358, 3.59, 2025-04-06 13:11:05.361, 3.71, 2025-04-06 13:11:05.379, 10.88
2025-04-06 13:11:04.437, 15.20, 2025-04-06 13:11:05.441, 1, 2025-04-06 13:11:05.460, 3.58, 2025-04-06 13:11:05.463, 3.71, 2025-04-06 13:11:05.482, 10.88
2025-04-06 13:11:04.539, 14.88, 2025-04-06 13:11:05.542, 1, 2025-04-06 13:11:05.561, 3.59, 2025-04-06 13:11:05.564, 3.71, 2025-04-06 13:11:05.582, 10.86
2025-04-06 13:11:04.639, 14.69, 2025-04-06 13:11:05.643, 1, 2025-04-06 13:11:05.662, 3.60, 2025-04-06 13:11:05.665, 3.71, 2025-04-06 13:11:05.682, 10.83
2025-04-06 13:11:04.740, 14.68, 2025-04-06 13:11:05.744, 1, 2025-04-06 13:11:05.763, 3.55, 2025-04-06 13:11:05.766, 3.71, 2025-04-06 13:11:05.784, 10.81
2025-04-06 13:11:04.842, 15.32, 2025-04-06 13:11:05.846, 5, 2025-04-06 13:11:05.864, 3.56, 2025-04-06 13:11:05.868, 3.72, 2025-04-06 13:11:05.885, 10.85
2025-04-06 13:11:04.943, 15.24, 2025-04-06 13:11:05.947, 5, 2025-04-06 13:11:05.966, 3.54, 2025-04-06 13:11:05.970, 3.73, 2025-04-06 13:11:05.988, 10.91
2025-04-06 13:11:05.044, 14.93, 2025-04-06 13:11:06.048, 14, 2025-04-06 13:11:06.067, 3.57, 2025-04-06 13:11:06.070, 3.73, 2025-04-06 13:11:06.089, 11.01
2025-04-06 13:11:05.146, 13.84, 2025-04-06 13:11:06.149, 14, 2025-04-06 13:11:06.168, 3.58, 2025-04-06 13:11:06.171, 3.73, 2025-04-06 13:11:06.190, 11.03
2025-04-06 13:11:05.247, 13.75, 2025-04-06 13:11:06.251, 6, 2025-04-06 13:11:06.269, 3.59, 2025-04-06 13:11:06.273, 3.73, 2025-04-06 13:11:06.290, 11.03
