query_id,time(ms)
1,75.0
2,62.0
3,110.0
4,94.0
5,99.0
6,45.0
7,110.0
8,103.0
9,306.0
10,240.0
11,31.0
12,75.0
13,170.0
14,99.0
15,83.0
16,73.0
17,99.0
18,163.0
19,111.0
20,99.0
21,255.0
22,65.0
