query_id,cpu_used(%),ram_used(gb),time(ms)
1,66.17,1.07,616.0
2,27.4,0.98,76.0
3,71.1,1.02,418.0
4,57.7,0.87,371.0
5,73.7,0.94,451.0
6,65.1,1.1,184.0
7,76.35,1.31,461.0
8,58.35,1.06,383.0
9,62.66,1.16,1138.0
10,73.73,1.0,698.0
11,40.3,1.05,74.0
12,46.45,1.12,316.0
13,84.22,1.27,1069.0
14,36.3,1.24,147.0
15,66.7,1.21,189.5
16,67.2,1.25,196.0
17,52.15,1.23,344.0
18,72.45,1.26,928.0
19,44.6,1.09,539.0
20,49.0,1.0,325.0
21,85.33,1.21,1105.0
22,71.4,0.93,149.0
