query_id,time(ms)
1,669.0
2,173.0
3,826.0
4,684.0
5,800.0
6,321.0
7,901.0
8,730.0
9,3478.0
10,1251.0
11,126.0
12,557.0
13,1448.0
14,745.0
15,604.0
16,317.0
17,682.0
18,1354.0
19,1016.0
20,579.0
21,1947.0
22,346.0
