query_id,time(ms)
1,146.0
2,71.0
3,356.0
4,474.0
5,199.0
6,25.0
7,72.0
8,73.0
9,154.0
10,182.0
11,25.0
12,47.0
13,122.0
14,73.0
15,54.0
16,59.0
17,51.0
18,111.0
19,115.0
20,57.0
21,165.0
22,45.0
