CPU_time(ms), CPU_USAGE(%), GPU_time(ms), GPU_USAGE(%), RAM_time(ms), RAM_USED(Gb), VRAM_time(ms), VRAM_USED(Gb), POWER_time(ms), POWER_USE(W)
2025-04-06 13:16:16.981, 16.81, 2025-04-06 13:16:17.989, 4, 2025-04-06 13:16:18.016, 4.00, 2025-04-06 13:16:18.024, 3.73, 2025-04-06 13:16:18.047, 10.86
2025-04-06 13:16:17.082, 23.35, 2025-04-06 13:16:18.086, 4, 2025-04-06 13:16:18.113, 4.02, 2025-04-06 13:16:18.117, 3.73, 2025-04-06 13:16:18.136, 10.90
2025-04-06 13:16:17.183, 25.63, 2025-04-06 13:16:18.186, 5, 2025-04-06 13:16:18.204, 3.95, 2025-04-06 13:16:18.208, 3.73, 2025-04-06 13:16:18.225, 10.90
2025-04-06 13:16:17.284, 25.83, 2025-04-06 13:16:18.288, 5, 2025-04-06 13:16:18.306, 3.95, 2025-04-06 13:16:18.310, 3.73, 2025-04-06 13:16:18.327, 10.83
2025-04-06 13:16:17.385, 25.96, 2025-04-06 13:16:18.389, 1, 2025-04-06 13:16:18.408, 3.95, 2025-04-06 13:16:18.411, 3.73, 2025-04-06 13:16:18.428, 10.83
2025-04-06 13:16:17.486, 25.96, 2025-04-06 13:16:18.491, 1, 2025-04-06 13:16:18.510, 3.96, 2025-04-06 13:16:18.513, 3.73, 2025-04-06 13:16:18.531, 10.83
2025-04-06 13:16:17.588, 25.77, 2025-04-06 13:16:18.592, 1, 2025-04-06 13:16:18.610, 3.99, 2025-04-06 13:16:18.614, 3.73, 2025-04-06 13:16:18.632, 10.83
2025-04-06 13:16:17.689, 25.50, 2025-04-06 13:16:18.693, 1, 2025-04-06 13:16:18.712, 3.97, 2025-04-06 13:16:18.715, 3.73, 2025-04-06 13:16:18.733, 10.89
2025-04-06 13:16:17.790, 25.75, 2025-04-06 13:16:18.795, 3, 2025-04-06 13:16:18.813, 3.95, 2025-04-06 13:16:18.817, 3.73, 2025-04-06 13:16:18.834, 10.89
2025-04-06 13:16:17.891, 25.92, 2025-04-06 13:16:18.895, 3, 2025-04-06 13:16:18.914, 3.95, 2025-04-06 13:16:18.917, 3.73, 2025-04-06 13:16:18.934, 10.90
2025-04-06 13:16:17.996, 18.42, 2025-04-06 13:16:19.003, 1, 2025-04-06 13:16:19.021, 3.93, 2025-04-06 13:16:19.025, 3.73, 2025-04-06 13:16:19.042, 10.87
2025-04-06 13:16:18.099, 12.27, 2025-04-06 13:16:19.104, 1, 2025-04-06 13:16:19.121, 3.94, 2025-04-06 13:16:19.125, 3.73, 2025-04-06 13:16:19.143, 10.89
2025-04-06 13:16:18.200, 11.24, 2025-04-06 13:16:19.203, 1, 2025-04-06 13:16:19.222, 3.95, 2025-04-06 13:16:19.225, 3.73, 2025-04-06 13:16:19.242, 10.85
2025-04-06 13:16:18.301, 11.19, 2025-04-06 13:16:19.305, 1, 2025-04-06 13:16:19.324, 3.96, 2025-04-06 13:16:19.327, 3.73, 2025-04-06 13:16:19.345, 10.85
2025-04-06 13:16:18.402, 11.17, 2025-04-06 13:16:19.406, 1, 2025-04-06 13:16:19.424, 3.93, 2025-04-06 13:16:19.427, 3.73, 2025-04-06 13:16:19.444, 10.86
2025-04-06 13:16:18.503, 11.12, 2025-04-06 13:16:19.507, 1, 2025-04-06 13:16:19.526, 3.93, 2025-04-06 13:16:19.529, 3.73, 2025-04-06 13:16:19.547, 10.85
2025-04-06 13:16:18.604, 11.40, 2025-04-06 13:16:19.609, 1, 2025-04-06 13:16:19.627, 3.94, 2025-04-06 13:16:19.630, 3.73, 2025-04-06 13:16:19.649, 11.45
2025-04-06 13:16:18.706, 11.27, 2025-04-06 13:16:19.710, 1, 2025-04-06 13:16:19.728, 4.12, 2025-04-06 13:16:19.732, 3.73, 2025-04-06 13:16:19.750, 11.50
2025-04-06 13:16:18.807, 10.90, 2025-04-06 13:16:19.811, 32, 2025-04-06 13:16:19.829, 4.05, 2025-04-06 13:16:19.833, 3.73, 2025-04-06 13:16:19.850, 11.50
2025-04-06 13:16:18.908, 10.98, 2025-04-06 13:16:19.912, 32, 2025-04-06 13:16:19.930, 3.97, 2025-04-06 13:16:19.933, 3.73, 2025-04-06 13:16:19.950, 11.95
2025-04-06 13:16:19.009, 10.33, 2025-04-06 13:16:20.013, 16, 2025-04-06 13:16:20.031, 3.97, 2025-04-06 13:16:20.035, 3.73, 2025-04-06 13:16:20.052, 11.95
2025-04-06 13:16:19.110, 10.23, 2025-04-06 13:16:20.114, 16, 2025-04-06 13:16:20.132, 3.97, 2025-04-06 13:16:20.135, 3.73, 2025-04-06 13:16:20.152, 11.95
2025-04-06 13:16:19.211, 10.28, 2025-04-06 13:16:20.216, 1, 2025-04-06 13:16:20.235, 3.99, 2025-04-06 13:16:20.238, 3.73, 2025-04-06 13:16:20.256, 11.95
2025-04-06 13:16:19.313, 10.23, 2025-04-06 13:16:20.317, 1, 2025-04-06 13:16:20.336, 3.97, 2025-04-06 13:16:20.339, 3.73, 2025-04-06 13:16:20.357, 11.96
2025-04-06 13:16:19.414, 9.99, 2025-04-06 13:16:20.418, 1, 2025-04-06 13:16:20.436, 3.96, 2025-04-06 13:16:20.440, 3.73, 2025-04-06 13:16:20.457, 11.96
2025-04-06 13:16:19.515, 10.23, 2025-04-06 13:16:20.519, 1, 2025-04-06 13:16:20.538, 3.97, 2025-04-06 13:16:20.541, 3.73, 2025-04-06 13:16:20.559, 11.96
2025-04-06 13:16:19.616, 9.97, 2025-04-06 13:16:20.620, 1, 2025-04-06 13:16:20.639, 3.99, 2025-04-06 13:16:20.642, 3.73, 2025-04-06 13:16:20.660, 11.97
2025-04-06 13:16:19.717, 9.93, 2025-04-06 13:16:20.722, 1, 2025-04-06 13:16:20.740, 3.98, 2025-04-06 13:16:20.743, 3.73, 2025-04-06 13:16:20.761, 11.38
2025-04-06 13:16:19.819, 9.94, 2025-04-06 13:16:20.823, 1, 2025-04-06 13:16:20.842, 3.95, 2025-04-06 13:16:20.845, 3.73, 2025-04-06 13:16:20.863, 11.34
2025-04-06 13:16:19.919, 10.00, 2025-04-06 13:16:20.923, 1, 2025-04-06 13:16:20.942, 3.97, 2025-04-06 13:16:20.945, 3.73, 2025-04-06 13:16:20.962, 11.22
2025-04-06 13:16:20.021, 10.05, 2025-04-06 13:16:21.024, 1, 2025-04-06 13:16:21.046, 3.97, 2025-04-06 13:16:21.049, 3.73, 2025-04-06 13:16:21.066, 10.76
2025-04-06 13:16:20.122, 10.26, 2025-04-06 13:16:21.126, 1, 2025-04-06 13:16:21.145, 3.96, 2025-04-06 13:16:21.148, 3.73, 2025-04-06 13:16:21.166, 10.76
2025-04-06 13:16:20.223, 10.33, 2025-04-06 13:16:21.227, 1, 2025-04-06 13:16:21.247, 3.94, 2025-04-06 13:16:21.250, 3.73, 2025-04-06 13:16:21.268, 10.79
2025-04-06 13:16:20.324, 11.06, 2025-04-06 13:16:21.328, 1, 2025-04-06 13:16:21.348, 3.96, 2025-04-06 13:16:21.351, 3.73, 2025-04-06 13:16:21.370, 10.79
2025-04-06 13:16:20.425, 10.89, 2025-04-06 13:16:21.429, 1, 2025-04-06 13:16:21.448, 3.97, 2025-04-06 13:16:21.452, 3.73, 2025-04-06 13:16:21.469, 10.78
2025-04-06 13:16:20.527, 10.89, 2025-04-06 13:16:21.531, 0, 2025-04-06 13:16:21.549, 3.97, 2025-04-06 13:16:21.553, 3.73, 2025-04-06 13:16:21.571, 10.78
2025-04-06 13:16:20.628, 10.90, 2025-04-06 13:16:21.632, 0, 2025-04-06 13:16:21.651, 3.97, 2025-04-06 13:16:21.654, 3.73, 2025-04-06 13:16:21.672, 10.77
2025-04-06 13:16:20.729, 10.82, 2025-04-06 13:16:21.734, 1, 2025-04-06 13:16:21.753, 3.95, 2025-04-06 13:16:21.756, 3.73, 2025-04-06 13:16:21.774, 10.80
2025-04-06 13:16:20.830, 10.92, 2025-04-06 13:16:21.834, 1, 2025-04-06 13:16:21.853, 3.95, 2025-04-06 13:16:21.856, 3.73, 2025-04-06 13:16:21.873, 10.81
2025-04-06 13:16:20.931, 10.80, 2025-04-06 13:16:21.935, 0, 2025-04-06 13:16:21.954, 3.95, 2025-04-06 13:16:21.957, 3.73, 2025-04-06 13:16:21.976, 10.81
2025-04-06 13:16:21.032, 10.86, 2025-04-06 13:16:22.037, 0, 2025-04-06 13:16:22.056, 3.96, 2025-04-06 13:16:22.060, 3.73, 2025-04-06 13:16:22.078, 10.80
2025-04-06 13:16:21.133, 10.66, 2025-04-06 13:16:22.138, 1, 2025-04-06 13:16:22.156, 3.96, 2025-04-06 13:16:22.160, 3.73, 2025-04-06 13:16:22.178, 10.83
2025-04-06 13:16:21.235, 10.61, 2025-04-06 13:16:22.239, 1, 2025-04-06 13:16:22.258, 3.97, 2025-04-06 13:16:22.261, 3.73, 2025-04-06 13:16:22.279, 10.86
2025-04-06 13:16:21.336, 9.81, 2025-04-06 13:16:22.340, 1, 2025-04-06 13:16:22.359, 3.95, 2025-04-06 13:16:22.362, 3.73, 2025-04-06 13:16:22.380, 10.83
2025-04-06 13:16:21.437, 10.09, 2025-04-06 13:16:22.442, 1, 2025-04-06 13:16:22.461, 3.93, 2025-04-06 13:16:22.464, 3.73, 2025-04-06 13:16:22.481, 10.85
2025-04-06 13:16:21.538, 10.16, 2025-04-06 13:16:22.542, 2, 2025-04-06 13:16:22.560, 3.93, 2025-04-06 13:16:22.564, 3.73, 2025-04-06 13:16:22.582, 10.84
2025-04-06 13:16:21.639, 10.19, 2025-04-06 13:16:22.643, 2, 2025-04-06 13:16:22.662, 4.02, 2025-04-06 13:16:22.666, 3.73, 2025-04-06 13:16:22.684, 11.47
2025-04-06 13:16:21.741, 10.03, 2025-04-06 13:16:22.745, 34, 2025-04-06 13:16:22.765, 4.19, 2025-04-06 13:16:22.768, 3.73, 2025-04-06 13:16:22.787, 11.52
2025-04-06 13:16:21.842, 9.97, 2025-04-06 13:16:22.846, 34, 2025-04-06 13:16:22.864, 4.04, 2025-04-06 13:16:22.867, 3.73, 2025-04-06 13:16:22.884, 11.90
2025-04-06 13:16:21.943, 9.81, 2025-04-06 13:16:22.947, 14, 2025-04-06 13:16:22.965, 4.03, 2025-04-06 13:16:22.969, 3.73, 2025-04-06 13:16:22.986, 12.07
2025-04-06 13:16:22.044, 9.79, 2025-04-06 13:16:23.048, 14, 2025-04-06 13:16:23.068, 4.04, 2025-04-06 13:16:23.071, 3.73, 2025-04-06 13:16:23.089, 12.07
2025-04-06 13:16:22.146, 9.92, 2025-04-06 13:16:23.150, 5, 2025-04-06 13:16:23.169, 4.02, 2025-04-06 13:16:23.172, 3.73, 2025-04-06 13:16:23.190, 12.18
2025-04-06 13:16:22.247, 10.08, 2025-04-06 13:16:23.251, 5, 2025-04-06 13:16:23.270, 4.01, 2025-04-06 13:16:23.273, 3.73, 2025-04-06 13:16:23.291, 12.15
2025-04-06 13:16:22.348, 10.09, 2025-04-06 13:16:23.353, 1, 2025-04-06 13:16:23.371, 4.01, 2025-04-06 13:16:23.375, 3.73, 2025-04-06 13:16:23.392, 12.13
2025-04-06 13:16:22.449, 9.86, 2025-04-06 13:16:23.453, 1, 2025-04-06 13:16:23.472, 4.02, 2025-04-06 13:16:23.475, 3.73, 2025-04-06 13:16:23.493, 12.14
2025-04-06 13:16:22.550, 10.24, 2025-04-06 13:16:23.555, 3, 2025-04-06 13:16:23.574, 4.01, 2025-04-06 13:16:23.578, 3.73, 2025-04-06 13:16:23.595, 12.20
2025-04-06 13:16:22.652, 10.25, 2025-04-06 13:16:23.655, 3, 2025-04-06 13:16:23.674, 4.00, 2025-04-06 13:16:23.677, 3.73, 2025-04-06 13:16:23.695, 12.20
2025-04-06 13:16:22.753, 10.36, 2025-04-06 13:16:23.757, 16, 2025-04-06 13:16:23.776, 4.04, 2025-04-06 13:16:23.779, 3.73, 2025-04-06 13:16:23.797, 12.18
2025-04-06 13:16:22.854, 10.44, 2025-04-06 13:16:23.858, 16, 2025-04-06 13:16:23.878, 4.19, 2025-04-06 13:16:23.881, 3.73, 2025-04-06 13:16:23.899, 12.17
2025-04-06 13:16:22.955, 10.35, 2025-04-06 13:16:23.959, 20, 2025-04-06 13:16:23.978, 4.03, 2025-04-06 13:16:23.981, 3.73, 2025-04-06 13:16:23.999, 11.81
2025-04-06 13:16:23.056, 10.51, 2025-04-06 13:16:24.061, 20, 2025-04-06 13:16:24.080, 4.05, 2025-04-06 13:16:24.083, 3.73, 2025-04-06 13:16:24.100, 12.18
2025-04-06 13:16:23.157, 10.34, 2025-04-06 13:16:24.162, 12, 2025-04-06 13:16:24.181, 4.03, 2025-04-06 13:16:24.184, 3.73, 2025-04-06 13:16:24.202, 12.18
2025-04-06 13:16:23.259, 10.36, 2025-04-06 13:16:24.263, 12, 2025-04-06 13:16:24.282, 4.04, 2025-04-06 13:16:24.285, 3.73, 2025-04-06 13:16:24.303, 12.07
2025-04-06 13:16:23.360, 10.46, 2025-04-06 13:16:24.364, 1, 2025-04-06 13:16:24.383, 4.03, 2025-04-06 13:16:24.386, 3.73, 2025-04-06 13:16:24.404, 12.09
2025-04-06 13:16:23.461, 10.52, 2025-04-06 13:16:24.465, 1, 2025-04-06 13:16:24.483, 4.00, 2025-04-06 13:16:24.487, 3.73, 2025-04-06 13:16:24.505, 12.08
2025-04-06 13:16:23.562, 10.23, 2025-04-06 13:16:24.566, 1, 2025-04-06 13:16:24.584, 4.00, 2025-04-06 13:16:24.587, 3.73, 2025-04-06 13:16:24.605, 12.08
2025-04-06 13:16:23.663, 10.11, 2025-04-06 13:16:24.667, 1, 2025-04-06 13:16:24.685, 4.00, 2025-04-06 13:16:24.689, 3.73, 2025-04-06 13:16:24.706, 12.01
2025-04-06 13:16:23.765, 10.11, 2025-04-06 13:16:24.768, 1, 2025-04-06 13:16:24.787, 4.00, 2025-04-06 13:16:24.790, 3.73, 2025-04-06 13:16:24.809, 12.01
2025-04-06 13:16:23.866, 10.30, 2025-04-06 13:16:24.870, 1, 2025-04-06 13:16:24.888, 3.98, 2025-04-06 13:16:24.891, 3.73, 2025-04-06 13:16:24.909, 11.49
2025-04-06 13:16:23.967, 10.34, 2025-04-06 13:16:24.972, 4, 2025-04-06 13:16:24.991, 3.97, 2025-04-06 13:16:24.994, 3.73, 2025-04-06 13:16:25.013, 11.45
2025-04-06 13:16:24.068, 10.20, 2025-04-06 13:16:25.072, 4, 2025-04-06 13:16:25.090, 4.09, 2025-04-06 13:16:25.093, 3.73, 2025-04-06 13:16:25.111, 11.48
2025-04-06 13:16:24.169, 10.13, 2025-04-06 13:16:25.173, 21, 2025-04-06 13:16:25.192, 4.20, 2025-04-06 13:16:25.196, 3.73, 2025-04-06 13:16:25.214, 10.98
2025-04-06 13:16:24.270, 10.39, 2025-04-06 13:16:25.274, 21, 2025-04-06 13:16:25.293, 4.03, 2025-04-06 13:16:25.296, 3.73, 2025-04-06 13:16:25.313, 11.02
2025-04-06 13:16:24.372, 10.05, 2025-04-06 13:16:25.375, 2, 2025-04-06 13:16:25.394, 4.03, 2025-04-06 13:16:25.397, 3.73, 2025-04-06 13:16:25.414, 11.03
2025-04-06 13:16:24.473, 10.42, 2025-04-06 13:16:25.477, 2, 2025-04-06 13:16:25.496, 4.03, 2025-04-06 13:16:25.499, 3.73, 2025-04-06 13:16:25.517, 11.02
2025-04-06 13:16:24.574, 15.14, 2025-04-06 13:16:25.578, 4, 2025-04-06 13:16:25.606, 4.03, 2025-04-06 13:16:25.615, 3.73, 2025-04-06 13:16:25.643, 11.04
2025-04-06 13:16:24.675, 21.98, 2025-04-06 13:16:25.679, 4, 2025-04-06 13:16:25.704, 4.04, 2025-04-06 13:16:25.711, 3.73, 2025-04-06 13:16:25.735, 11.07
2025-04-06 13:16:24.776, 25.99, 2025-04-06 13:16:25.780, 5, 2025-04-06 13:16:25.798, 3.98, 2025-04-06 13:16:25.801, 3.73, 2025-04-06 13:16:25.818, 11.07
2025-04-06 13:16:24.877, 25.64, 2025-04-06 13:16:25.882, 5, 2025-04-06 13:16:25.900, 3.98, 2025-04-06 13:16:25.903, 3.73, 2025-04-06 13:16:25.920, 11.07
2025-04-06 13:16:24.978, 26.04, 2025-04-06 13:16:25.982, 1, 2025-04-06 13:16:26.000, 3.99, 2025-04-06 13:16:26.004, 3.73, 2025-04-06 13:16:26.022, 10.99
2025-04-06 13:16:25.080, 26.51, 2025-04-06 13:16:26.084, 1, 2025-04-06 13:16:26.103, 3.97, 2025-04-06 13:16:26.106, 3.73, 2025-04-06 13:16:26.123, 10.99
2025-04-06 13:16:25.181, 26.66, 2025-04-06 13:16:26.185, 1, 2025-04-06 13:16:26.203, 3.97, 2025-04-06 13:16:26.206, 3.73, 2025-04-06 13:16:26.224, 10.93
2025-04-06 13:16:25.282, 26.65, 2025-04-06 13:16:26.286, 1, 2025-04-06 13:16:26.304, 3.97, 2025-04-06 13:16:26.307, 3.73, 2025-04-06 13:16:26.325, 10.88
2025-04-06 13:16:25.383, 26.48, 2025-04-06 13:16:26.387, 1, 2025-04-06 13:16:26.405, 3.96, 2025-04-06 13:16:26.409, 3.73, 2025-04-06 13:16:26.427, 10.84
2025-04-06 13:16:25.484, 26.27, 2025-04-06 13:16:26.489, 1, 2025-04-06 13:16:26.507, 3.98, 2025-04-06 13:16:26.510, 3.73, 2025-04-06 13:16:26.528, 10.84
2025-04-06 13:16:25.590, 20.55, 2025-04-06 13:16:26.595, 1, 2025-04-06 13:16:26.613, 4.00, 2025-04-06 13:16:26.616, 3.73, 2025-04-06 13:16:26.634, 10.80
2025-04-06 13:16:25.695, 13.81, 2025-04-06 13:16:26.700, 1, 2025-04-06 13:16:26.718, 3.99, 2025-04-06 13:16:26.721, 3.73, 2025-04-06 13:16:26.739, 10.81
2025-04-06 13:16:25.797, 11.06, 2025-04-06 13:16:26.801, 1, 2025-04-06 13:16:26.820, 3.99, 2025-04-06 13:16:26.823, 3.73, 2025-04-06 13:16:26.841, 10.79
2025-04-06 13:16:25.899, 11.06, 2025-04-06 13:16:26.903, 1, 2025-04-06 13:16:26.921, 3.97, 2025-04-06 13:16:26.924, 3.73, 2025-04-06 13:16:26.942, 10.79
2025-04-06 13:16:26.000, 10.99, 2025-04-06 13:16:27.004, 1, 2025-04-06 13:16:27.022, 3.98, 2025-04-06 13:16:27.026, 3.73, 2025-04-06 13:16:27.043, 10.80
2025-04-06 13:16:26.101, 10.54, 2025-04-06 13:16:27.106, 1, 2025-04-06 13:16:27.124, 3.98, 2025-04-06 13:16:27.127, 3.73, 2025-04-06 13:16:27.145, 10.80
2025-04-06 13:16:26.203, 10.46, 2025-04-06 13:16:27.206, 1, 2025-04-06 13:16:27.225, 3.99, 2025-04-06 13:16:27.228, 3.73, 2025-04-06 13:16:27.246, 10.83
2025-04-06 13:16:26.304, 10.48, 2025-04-06 13:16:27.308, 1, 2025-04-06 13:16:27.327, 3.99, 2025-04-06 13:16:27.330, 3.73, 2025-04-06 13:16:27.347, 10.82
2025-04-06 13:16:26.405, 10.54, 2025-04-06 13:16:27.409, 1, 2025-04-06 13:16:27.428, 3.99, 2025-04-06 13:16:27.431, 3.73, 2025-04-06 13:16:27.448, 10.84
2025-04-06 13:16:26.507, 10.36, 2025-04-06 13:16:27.511, 1, 2025-04-06 13:16:27.529, 3.99, 2025-04-06 13:16:27.532, 3.73, 2025-04-06 13:16:27.550, 10.84
2025-04-06 13:16:26.608, 10.40, 2025-04-06 13:16:27.612, 1, 2025-04-06 13:16:27.631, 3.97, 2025-04-06 13:16:27.634, 3.73, 2025-04-06 13:16:27.651, 10.86
2025-04-06 13:16:26.709, 10.35, 2025-04-06 13:16:27.713, 1, 2025-04-06 13:16:27.731, 3.97, 2025-04-06 13:16:27.734, 3.73, 2025-04-06 13:16:27.751, 10.86
2025-04-06 13:16:26.810, 10.31, 2025-04-06 13:16:27.814, 1, 2025-04-06 13:16:27.832, 3.96, 2025-04-06 13:16:27.835, 3.73, 2025-04-06 13:16:27.853, 10.87
2025-04-06 13:16:26.911, 10.39, 2025-04-06 13:16:27.916, 1, 2025-04-06 13:16:27.935, 3.96, 2025-04-06 13:16:27.938, 3.73, 2025-04-06 13:16:27.956, 10.87
2025-04-06 13:16:27.012, 9.90, 2025-04-06 13:16:28.016, 0, 2025-04-06 13:16:28.035, 4.05, 2025-04-06 13:16:28.038, 3.73, 2025-04-06 13:16:28.056, 10.96
2025-04-06 13:16:27.114, 9.97, 2025-04-06 13:16:28.119, 0, 2025-04-06 13:16:28.138, 4.16, 2025-04-06 13:16:28.141, 3.73, 2025-04-06 13:16:28.159, 10.98
2025-04-06 13:16:27.215, 10.06, 2025-04-06 13:16:28.219, 21, 2025-04-06 13:16:28.237, 4.01, 2025-04-06 13:16:28.240, 3.73, 2025-04-06 13:16:28.258, 11.04
2025-04-06 13:16:27.316, 9.96, 2025-04-06 13:16:28.321, 21, 2025-04-06 13:16:28.339, 4.00, 2025-04-06 13:16:28.342, 3.73, 2025-04-06 13:16:28.360, 11.00
