query_id, cpu_used(%), ram_used(gb)
1, 83.3, 0.92
2, 14.5, 0.93
3, 72.3, 0.94
4, 71.4, 0.97
5, 75.0, 1.01
6, 33.9, 1.03
7, 69.8, 1.07
8, 64.1, 1.07
9, 59.4, 0.97
9, 84.8, 1.09
10, 53.1, 1.06
10, 11.1, 1.10
11, 19.0, 1.11
12, 66.1, 1.11
13, 78.5, 1.13
13, 66.7, 1.04
14, 53.2, 1.12
15, 72.1, 1.16
16, 38.7, 1.08
17, 68.3, 1.11
18, 81.2, 1.15
18, 43.5, 1.11
19, 64.5, 1.14
20, 66.7, 1.10
21, 70.3, 1.08
21, 77.8, 1.04
22, 30.6, 1.04
