query_id,time(ms)
1,78.0
2,62.0
3,114.0
4,92.0
5,97.0
6,46.0
7,110.0
8,114.0
9,311.0
10,205.0
11,26.0
12,73.0
13,172.0
14,83.0
15,80.0
16,69.0
17,97.0
18,161.0
19,109.0
20,82.0
21,314.0
22,67.0
