query_id,cpu_used(%),ram_used(gb),time(ms)
1,91.0,1.21,1271.0
2,68.3,1.09,169.0
3,87.3,1.28,991.0
4,89.2,1.22,843.0
5,87.7,1.39,996.0
6,66.7,1.08,377.0
7,97.0,1.61,1137.0
8,82.8,1.65,1054.0
9,98.5,2.58,2816.0
10,89.4,1.65,1472.0
11,81.0,1.33,148.0
12,80.6,1.46,684.0
13,95.5,1.45,2198.0
14,72.7,1.53,302.0
15,98.5,1.46,411.0
16,75.4,1.16,383.0
17,98.5,1.35,1246.0
18,98.5,1.54,1870.0
19,81.8,1.55,1086.0
20,78.1,1.36,707.0
21,98.5,1.63,2419.0
22,82.5,1.1,405.0
