query_id,cpu_used(%),ram_used(gb),time(ms)
1,83.51,1.01,1268.33
2,67.4,0.92,166.67
3,79.08,1.07,987.0
4,62.17,1.0,825.67
5,77.21,1.16,986.0
6,54.82,1.02,376.0
7,63.05,1.3,1105.67
8,79.08,1.34,1044.0
9,73.31,1.87,2804.67
10,67.58,1.32,1460.0
11,79.4,1.05,145.67
12,74.95,1.16,683.67
13,87.64,1.22,2176.33
14,57.8,1.26,301.5
15,64.04,1.23,410.67
16,70.03,1.06,378.33
17,76.26,1.22,1242.0
18,82.58,1.3,1866.67
19,61.13,1.13,1085.67
20,72.64,1.1,704.67
21,74.55,1.38,2382.67
22,80.77,0.97,404.33
