query_id,cpu_used(%),ram_used(gb),time(ms)
1,90.6,1.14,619.0
2,27.4,1.03,77.0
3,77.4,1.11,421.0
4,73.0,0.96,385.0
5,82.8,1.12,451.0
6,67.7,1.1,185.0
7,87.7,1.36,487.0
8,67.2,1.22,383.0
9,86.2,1.52,1143.0
10,85.1,1.23,712.0
11,40.3,1.05,74.0
12,75.8,1.15,316.0
13,92.3,1.35,1069.0
14,52.4,1.34,148.5
15,75.0,1.27,189.5
16,70.3,1.25,196.0
17,68.3,1.25,344.0
18,90.8,1.35,938.0
19,79.7,1.28,542.0
20,73.0,1.13,334.0
21,98.5,1.25,1105.0
22,71.4,1.09,149.0
