query_id,time(ms)
1,146.0
2,77.0
3,199.0
4,182.0
5,180.0
6,91.0
7,206.0
8,183.0
9,615.0
10,320.0
11,41.0
12,130.0
13,338.0
14,159.0
15,180.0
16,101.0
17,180.0
18,307.0
19,193.0
20,147.0
21,423.0
22,94.0
