query_id,cpu_used(%),ram_used(gb),time(ms)
1,88.1,0.82,617.0
2,26.2,0.7,75.0
3,77.4,0.81,421.0
4,73.0,0.92,385.0
5,79.4,1.12,434.0
6,66.1,1.1,185.0
7,84.4,1.12,487.0
8,61.3,1.04,383.0
9,85.9,1.5,1143.0
10,85.1,1.07,712.0
11,38.7,0.79,72.0
12,75.8,0.95,315.0
13,92.3,1.18,1057.0
14,52.4,1.06,148.5
15,71.4,1.15,187.5
16,70.3,1.06,181.0
17,68.3,1.12,344.0
18,87.7,1.13,931.0
19,79.7,1.25,542.0
20,72.7,1.13,332.0
21,83.1,1.24,1098.0
22,71.4,1.09,147.0
