query_id,time(ms)
1,144.0
2,82.0
3,199.0
4,167.0
5,174.0
6,86.0
7,201.0
8,184.0
9,610.0
10,322.0
11,53.0
12,126.0
13,304.0
14,153.0
15,140.0
16,122.0
17,236.0
18,308.0
19,194.0
20,143.0
21,426.0
22,89.0
