query_id,cpu_used(%),ram_used(gb),time(ms)
1,67.77,1.0,619.0
2,27.4,1.03,77.0
3,68.75,1.04,418.0
4,57.85,0.9,368.0
5,74.5,1.02,431.0
6,67.7,1.05,185.0
7,77.2,1.04,480.0
8,57.0,1.06,383.0
9,62.68,1.26,1134.0
10,76.9,1.17,708.0
11,38.7,0.93,72.0
12,46.85,1.1,316.0
13,85.0,1.27,1061.0
14,36.7,1.27,147.0
15,71.9,1.25,188.5
16,68.8,1.21,190.0
17,51.55,1.24,344.0
18,76.4,1.18,938.0
19,40.93,1.05,535.0
20,46.9,0.92,334.0
21,84.3,1.08,1087.0
22,68.3,1.08,142.0
