query_id,cpu_used(%),ram_used(gb),time(ms)
1,90.6,1.03,619.0
2,27.4,1.03,77.0
3,70.3,1.11,418.0
4,71.9,0.96,368.0
5,82.8,1.1,431.0
6,67.7,1.05,185.0
7,87.7,1.11,480.0
8,67.2,1.12,383.0
9,86.2,1.52,1134.0
10,83.1,1.23,708.0
11,38.7,0.93,72.0
12,72.7,1.14,316.0
13,92.3,1.34,1061.0
14,50.8,1.34,147.0
15,75.0,1.27,188.5
16,68.8,1.21,190.0
17,67.2,1.25,344.0
18,90.8,1.25,938.0
19,79.7,1.17,535.0
20,71.9,1.02,334.0
21,98.5,1.13,1087.0
22,68.3,1.08,142.0
