query_id,cpu_used(%),ram_used(gb),time(ms)
1,66.5,0.93,617.33
2,27.0,0.9,76.0
3,70.8,0.95,419.0
4,60.73,0.88,374.67
5,73.92,1.01,438.67
6,66.3,1.08,184.67
7,76.72,1.14,476.0
8,57.27,1.03,383.0
9,62.52,1.2,1138.33
10,75.63,1.06,706.0
11,39.23,0.92,72.67
12,47.43,1.05,315.67
13,84.91,1.21,1062.33
14,37.23,1.18,147.5
15,69.3,1.2,188.5
16,68.77,1.17,189.0
17,53.1,1.17,344.0
18,74.39,1.16,932.33
19,43.1,1.08,538.67
20,48.32,1.0,330.33
21,82.01,1.17,1096.67
22,70.37,1.03,146.0
