query_id,time(ms)
1,10712.0
2,963.0
3,4391.0
4,4772.0
5,2410.0
6,194.0
7,457.0
8,1715.0
9,1836.0
10,1370.0
11,86.0
12,272.0
13,3628.0
14,366.0
15,332.0
16,173.0
17,341.0
18,770.0
19,472.0
20,320.0
21,941.0
22,175.0
