query_id,cpu_used(%),ram_used(gb),time(ms)
1,73.4,0.75,130.0
2,11.5,0.75,26.0
3,38.3,0.69,83.0
4,37.1,0.71,72.0
5,42.6,0.72,88.0
6,17.7,0.7,39.0
7,43.5,0.71,95.0
8,35.5,0.69,85.0
9,73.0,0.77,232.0
10,57.8,0.76,173.0
11,11.3,0.76,19.0
12,36.5,0.8,68.0
13,81.0,0.81,175.0
14,29.0,0.85,35.5
15,41.0,0.83,36.5
16,22.6,0.8,45.0
17,36.5,0.83,70.0
18,82.3,0.86,188.0
19,52.4,0.77,113.0
20,37.1,0.75,78.0
21,72.6,0.78,207.0
22,15.9,0.7,44.0
