query_id,time(ms)
1,215.0
2,93.0
3,331.0
4,210.0
5,263.0
6,129.0
7,306.0
8,262.0
9,1006.9999999999999
10,462.0
11,47.0
12,201.0
13,480.0
14,227.0
15,200.0
16,131.0
17,236.0
18,473.0
19,278.0
20,206.0
21,640.0
22,125.0
