query_id,cpu_used(%),ram_used(gb),time(ms)
1,83.3,0.92,248.0
2,14.5,0.93,39.0
3,72.3,0.94,171.0
4,71.4,0.97,137.0
5,75.0,1.01,164.0
6,33.9,1.03,73.0
7,69.8,1.07,184.0
8,64.1,1.07,158.0
9,72.1,1.03,476.0
10,32.1,1.08,295.0
11,19.0,1.11,35.0
12,66.1,1.11,125.0
13,72.6,1.08,398.0
14,53.2,1.12,61.5
15,72.1,1.16,71.0
16,38.7,1.08,82.0
17,68.3,1.11,132.0
18,62.35,1.13,363.0
19,64.5,1.14,220.0
20,66.7,1.1,140.0
21,74.05,1.06,418.0
22,30.6,1.04,71.0
