query_id,time (ms),avg_cpu_usage,avg_gpu_usage,avg_ram_usage,avg_vram_usage,avg_power_usage
query 1,222,54.59333333333333,,,,
query 2,1074,70.953,24.09090909090909,8.135,8.120000000000001,30.358000000000004
query 3,256,50.915,38.0,8.114999999999998,8.12,31.37
query 4,4772,84.56521739130434,5.434782608695652,8.948510638297874,8.12,26.439565217391305
query 5,64,44.22,21.0,8.41,8.12,25.39
query 6,15,44.33,7.0,8.38,8.12,32.15
query 7,67,44.58,17.0,8.36,8.12,25.56
query 8,143,43.575,20.0,8.37,8.12,25.57
query 9,278,43.17,38.66666666666666,8.35,8.12,31.75666666666667
query 10,976,41.620000000000005,22.0,8.294999999999998,8.120000000000001,35.17399999999999
query 12,30,56.61,0.0,8.2,8.12,25.54
query 13,333,56.1275,4.0,8.19,8.12,28.976666666666663
query 16,10037,44.41357142857142,3.836734693877551,10.081616161616164,11.998787878787878,25.605353535353537
query 17,1875,85.52944444444445,13.68421052631579,8.213888888888889,12.12,29.01833333333333
query 18,8894,79.26270588235295,5.517647058823529,9.120235294117649,12.12,26.212117647058825
query 19,161,54.02,0.0,8.18,12.12,25.41
query 20, 1848,79.11166666666666,15.333333333333334,8.395294117647058,12.12,31.09388888888889
